long,lat,Total Observations,Total Citations,Total Accidents,Total Injuries,Total Fatalities,Total Stops,geometry,Observations per Accident,Accidents per Observation,Observations per Injury,Injuries per Observation,Observations per Fatality,Fatalities per Observation,Stops per Accident,Accidents per Stop,Stops per Injury,Injuries per Stop,Normalized Injuries per Observation,Normalized Stops per Injury,Normalized Observations per Accident,Normalized Injuries per Stop,Normalized Accidents per Stop,Normalized Total Observations,Normalized Total Stops,Normalized Fatalities per Observation,Normalized Total Citations,Normalized Total Fatalities,Normalized Stops per Accident,Normalized Total Accidents,Normalized Total Injuries,Normalized Observations per Injury,Normalized Accidents per Observation,Normalized Observations per Fatality
-77.19,39.085,53,13,0,0,0,21,POINT (-77.19 39.085),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.5350613982929083,-0.2553805235160714,-0.43499043399754417,-0.484865493473965,-0.5574433437961376,-0.0787706368245004,-0.4261423305375401,-0.16676678415336357,-0.4874693901548399,-0.2714853549229109,-0.23524476138437428,-0.4091815844525363,-0.5995406826383731,-0.13727903545571038
-77.19,39.09,162,65,1,0,0,86,POINT (-77.19 39.09),162.0,0.006172839506172839,0.0,0.0,0.0,0.0,86.0,0.011627906976744186,0.0,0.0,-0.31863035655844646,-0.3842654571482779,1.0361602529481255,-0.2553805235160714,-0.34986071991183976,-0.3050044319121984,-0.36274720341335626,-0.0787706368245004,-0.2899934876629315,-0.16676678415336357,0.7215947431330909,-0.2399659163382518,-0.23524476138437428,-0.4091815844525363,-0.48062296927556236,-0.13727903545571038
-77.19,39.095,65,15,0,0,0,39,POINT (-77.19 39.095),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.5350613982929083,-0.2553805235160714,-0.43499043399754417,-0.4650642756873485,-0.5035274895362905,-0.0787706368245004,-0.42090583658082437,-0.16676678415336357,-0.4874693901548399,-0.2714853549229109,-0.23524476138437428,-0.4091815844525363,-0.5995406826383731,-0.13727903545571038
-77.19,39.1,366,134,0,0,0,226,POINT (-77.19 39.1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.5350613982929083,-0.2553805235160714,-0.43499043399754417,0.031616270460282175,0.056598329718788046,-0.0787706368245004,-0.10933444615623931,-0.16676678415336357,-0.4874693901548399,-0.2714853549229109,-0.23524476138437428,-0.4091815844525363,-0.5995406826383731,-0.13727903545571038
-77.19,39.105,411,140,11,3,0,246,POINT (-77.19 39.105),37.36363636363637,0.0267639902676399,137.0,0.0072992700729927005,0.0,0.0,22.363636363636363,0.044715447154471545,82.0,0.012195121951219513,-0.005728327736380252,0.2678496606528864,-0.17267525987536342,-0.03848562833793069,-0.10762169609072958,0.10587083716009407,0.11650483445195152,-0.0787706368245004,-0.09362496428609217,-0.16676678415336357,-0.1730615922808114,0.07522846950833958,0.10157756284768198,0.29094531799852097,-0.08394125389742721,-0.13727903545571038
-77.19,39.11,439,235,34,15,0,264,POINT (-77.19 39.11),12.911764705882353,0.0774487471526196,29.266666666666666,0.03416856492027335,0.0,0.0,7.764705882352941,0.12878787878787878,17.6,0.056818181818181816,1.1460932635539591,-0.24429928552266214,-0.40983149544345043,0.7551525108366294,0.507885641709273,0.15207367866219926,0.17042068871179863,-0.0787706368245004,0.1551084986579043,-0.16676678415336357,-0.3783062809934125,0.8001755569554998,1.4488668597759071,-0.2596167619824564,0.8924838394626786,-0.13727903545571038
-77.19,39.115,256,167,2,0,0,138,POINT (-77.19 39.115),128.0,0.0078125,0.0,0.0,0.0,0.0,69.0,0.014492753623188406,0.0,0.0,-0.31863035655844646,-0.3842654571482779,0.7063976841691432,-0.2553805235160714,-0.32888673238347776,-0.14989489258370245,-0.20699029110713124,-0.0787706368245004,-0.02293229587043001,-0.16676678415336357,0.48259369352966275,-0.20844647775359265,-0.23524476138437428,-0.4091815844525363,-0.44903545166356573,-0.13727903545571038
-77.19,39.12,61,32,1,0,0,32,POINT (-77.19 39.12),61.0,0.01639344262295082,0.0,0.0,0.0,0.0,32.0,0.03125,0.0,0.0,-0.31863035655844646,-0.3842654571482779,0.05657144569291311,-0.2553805235160714,-0.20620432739221353,-0.47166468161622066,-0.5244947661928977,-0.0787706368245004,-0.3763956379487408,-0.16676678415336357,-0.037585061489563316,-0.2399659163382518,-0.23524476138437428,-0.4091815844525363,-0.28372642747812155,-0.13727903545571038
-77.19,39.125,76,39,0,0,0,42,POINT (-77.19 39.125),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.5350613982929083,-0.2553805235160714,-0.43499043399754417,-0.44691315938295,-0.4945415138263159,-0.0787706368245004,-0.3580679091002358,-0.16676678415336357,-0.4874693901548399,-0.2714853549229109,-0.23524476138437428,-0.4091815844525363,-0.5995406826383731,-0.13727903545571038
-77.19,39.13,260,101,3,0,0,173,POINT (-77.19 39.13),86.66666666666667,0.011538461538461539,0.0,0.0,0.0,0.0,57.666666666666664,0.017341040462427744,0.0,0.0,-0.31863035655844646,-0.3842654571482779,0.3055098554574391,-0.2553805235160714,-0.3080339817772451,-0.14329448665483027,-0.10215390782409517,-0.0787706368245004,-0.1957365964420486,-0.16676678415336357,0.3232596604607106,-0.17692703916893351,-0.23524476138437428,-0.4091815844525363,-0.3772560338140422,-0.13727903545571038
-77.19,39.135,459,190,2,0,0,276,POINT (-77.19 39.135),229.5,0.004357298474945534,0.0,0.0,0.0,0.0,138.0,0.007246376811594203,0.0,0.0,-0.31863035655844646,-0.3842654571482779,1.690835940965223,-0.2553805235160714,-0.381938583190511,0.1850757083065601,0.20636459155169673,-0.0787706368245004,0.037287384631800716,-0.16676678415336357,1.4526567772141654,-0.20844647775359265,-0.23524476138437428,-0.4091815844525363,-0.5155987673234479,-0.13727903545571038
-77.19,39.14,61,31,0,0,0,34,POINT (-77.19 39.14),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.5350613982929083,-0.2553805235160714,-0.43499043399754417,-0.47166468161622066,-0.5185041157195813,-0.0787706368245004,-0.37901388492709864,-0.16676678415336357,-0.4874693901548399,-0.2714853549229109,-0.23524476138437428,-0.4091815844525363,-0.5995406826383731,-0.13727903545571038
-77.19,39.145,171,86,0,0,0,71,POINT (-77.19 39.145),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.5350613982929083,-0.2553805235160714,-0.43499043399754417,-0.29015351857223604,-0.4076770819632289,-0.0787706368245004,-0.23501030111741647,-0.16676678415336357,-0.4874693901548399,-0.2714853549229109,-0.23524476138437428,-0.4091815844525363,-0.5995406826383731,-0.13727903545571038
-77.19,39.15,236,121,0,0,0,129,POINT (-77.19 39.15),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.5350613982929083,-0.2553805235160714,-0.43499043399754417,-0.1828969222280633,-0.2339482182370548,-0.0787706368245004,-0.14337165687489145,-0.16676678415336357,-0.4874693901548399,-0.2714853549229109,-0.23524476138437428,-0.4091815844525363,-0.5995406826383731,-0.13727903545571038
-77.19,39.155,369,145,4,0,0,237,POINT (-77.19 39.155),92.25,0.01084010840108401,0.0,0.0,0.0,0.0,59.25,0.016877637130801686,0.0,0.0,-0.31863035655844646,-0.3842654571482779,0.35966204199712487,-0.2553805235160714,-0.31142662958622636,0.0365665749069363,0.08954690732202795,-0.0787706368245004,-0.08053372939430288,-0.16676678415336357,0.3455195621394613,-0.14540760058427438,-0.23524476138437428,-0.4091815844525363,-0.39070957624514446,-0.13727903545571038
-77.19,39.16,548,247,10,1,0,336,POINT (-77.19 39.16),54.8,0.01824817518248175,548.0,0.0018248175182481751,0.0,0.0,33.6,0.02976190476190476,336.0,0.002976190476190476,-0.24040484935292988,2.287816001158932,-0.0035617286138425377,-0.20244784076426323,-0.21709890389722927,0.33193474022396585,0.3860841057511872,-0.0787706368245004,0.1865274623981986,-0.16676678415336357,-0.015090845056299464,0.04370903092368045,-0.1229706533070222,2.3913260253516926,-0.24799561758772817,-0.13727903545571038
-77.19,39.165,83,39,0,0,0,44,POINT (-77.19 39.165),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.5350613982929083,-0.2553805235160714,-0.43499043399754417,-0.4353624490074237,-0.4885508633529996,-0.0787706368245004,-0.3580679091002358,-0.16676678415336357,-0.4874693901548399,-0.2714853549229109,-0.23524476138437428,-0.4091815844525363,-0.5995406826383731,-0.13727903545571038
-77.19,39.17,209,86,5,0,0,118,POINT (-77.19 39.17),41.8,0.023923444976076555,0.0,0.0,0.0,0.0,23.6,0.0423728813559322,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.12964741667639465,-0.2553805235160714,-0.12477198436319754,-0.22744966224795043,-0.26689679584029474,-0.0787706368245004,-0.23501030111741647,-0.16676678415336357,-0.1556796977641984,-0.11388816199961524,-0.23524476138437428,-0.4091815844525363,-0.13866342032317353,-0.13727903545571038
-77.19,39.175,85,41,6,0,0,47,POINT (-77.19 39.175),14.166666666666666,0.07058823529411765,0.0,0.0,0.0,0.0,7.833333333333333,0.1276595744680851,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.3976603279683323,-0.2553805235160714,0.49962515043274264,-0.43206224604298765,-0.4795648876430251,-0.0787706368245004,-0.35283141514352007,-0.16676678415336357,-0.37734145553365245,-0.0823687234149561,-0.23524476138437428,-0.4091815844525363,0.7603183454634158,-0.13727903545571038
-77.19,39.18,41,20,13,1,0,22,POINT (-77.19 39.18),3.1538461538461537,0.3170731707317073,41.0,0.024390243902439025,0.0,0.0,1.6923076923076923,0.5909090909090909,22.0,0.045454545454545456,0.726920325115287,-0.2093077426162582,-0.504472562727437,0.5530459039660893,3.8911468545396177,-0.5046667112605815,-0.5544480185594793,-0.0787706368245004,-0.4078146016890351,-0.16676678415336357,-0.46367743046581084,0.13826734667765786,-0.1229706533070222,-0.1996545552518549,5.508769179363565,-0.13727903545571038
-77.19,39.185,196,85,4,2,0,112,POINT (-77.19 39.185),49.0,0.02040816326530612,98.0,0.01020408163265306,0.0,0.0,28.0,0.03571428571428571,56.0,0.017857142857142856,0.11879390822342159,0.06108145256959042,-0.059815343287904214,0.06221557299477745,-0.1735205978771663,-0.24890098151678497,-0.28486874726024375,-0.0787706368245004,-0.23762854809577433,-0.16676678415336357,-0.09382060257272289,-0.14540760058427438,-0.010696545229670108,0.09163911949055575,-0.20638416090826409,-0.13727903545571038
-77.19,39.19,87,44,1,1,0,55,POINT (-77.19 39.19),87.0,0.011494252873563218,87.0,0.011494252873563218,0.0,0.0,55.0,0.01818181818181818,55.0,0.01818181818181818,0.17410042446020954,0.053128829181771337,0.3087428218180173,0.0679900474767929,-0.30187851742717,-0.42876204307855154,-0.45560228574975964,-0.0787706368245004,-0.3449766742084465,-0.16676678415336357,0.28576929973860427,-0.2399659163382518,-0.1229706533070222,0.035424550680616854,-0.37810769913520825,-0.13727903545571038
-77.19,39.245,59,18,0,0,0,40,POINT (-77.19 39.245),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.5350613982929083,-0.2553805235160714,-0.43499043399754417,-0.4749648845806567,-0.5005321642996323,-0.0787706368245004,-0.41305109564575077,-0.16676678415336357,-0.4874693901548399,-0.2714853549229109,-0.23524476138437428,-0.4091815844525363,-0.5995406826383731,-0.13727903545571038
-77.19,39.285,298,151,0,0,0,232,POINT (-77.19 39.285),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.5350613982929083,-0.2553805235160714,-0.43499043399754417,-0.08059063033054469,0.0745702811387371,-0.0787706368245004,-0.06482424752415573,-0.16676678415336357,-0.4874693901548399,-0.2714853549229109,-0.23524476138437428,-0.4091815844525363,-0.5995406826383731,-0.13727903545571038
-77.185,38.975,85,77,2,0,0,79,POINT (-77.185 38.975),42.5,0.023529411764705882,0.0,0.0,0.0,0.0,39.5,0.02531645569620253,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.12285818731918026,-0.2553805235160714,-0.24964472738056748,-0.43206224604298765,-0.3837144800699635,-0.0787706368245004,-0.2585745239226372,-0.16676678415336357,0.06785657804136089,-0.20844647775359265,-0.23524476138437428,-0.4091815844525363,-0.1462543399377768,-0.13727903545571038
-77.185,39.08,100,30,0,0,0,56,POINT (-77.185 39.08),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.5350613982929083,-0.2553805235160714,-0.43499043399754417,-0.407310723809717,-0.4526069605131015,-0.0787706368245004,-0.38163213190545653,-0.16676678415336357,-0.4874693901548399,-0.2714853549229109,-0.23524476138437428,-0.4091815844525363,-0.5995406826383731,-0.13727903545571038
-77.185,39.09,366,77,1,0,0,319,POINT (-77.185 39.09),366.0,0.00273224043715847,0.0,0.0,0.0,0.0,319.0,0.003134796238244514,0.0,0.0,-0.31863035655844646,-0.3842654571482779,3.01473566562202,-0.2553805235160714,-0.4120401035543762,0.031616270460282175,0.3351635767279982,-0.0787706368245004,-0.2585745239226372,-0.16676678415336357,3.997315011227136,-0.2399659163382518,-0.23524476138437428,-0.4091815844525363,-0.5469049734449979,-0.13727903545571038
-77.185,39.095,80,33,1,0,0,45,POINT (-77.185 39.095),80.0,0.0125,0.0,0.0,0.0,0.0,45.0,0.022222222222222223,0.0,0.0,-0.31863035655844646,-0.3842654571482779,0.24085052824587386,-0.2553805235160714,-0.27229809152264234,-0.44031275345407783,-0.4855555381163414,-0.0787706368245004,-0.37377739097038293,-0.16676678415336357,0.14518044703070532,-0.2399659163382518,-0.23524476138437428,-0.4091815844525363,-0.3587323130786813,-0.13727903545571038
-77.185,39.1,228,77,5,0,0,107,POINT (-77.185 39.1),45.6,0.021929824561403508,0.0,0.0,0.0,0.0,21.4,0.04672897196261682,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.09279160016580244,-0.2553805235160714,-0.09288036804564789,-0.19609773408580763,-0.2998453734435346,-0.0787706368245004,-0.2585745239226372,-0.16676678415336357,-0.1866092453599362,-0.11388816199961524,-0.23524476138437428,-0.4091815844525363,-0.17706985884944015,-0.13727903545571038
-77.185,39.105,190,119,3,0,0,119,POINT (-77.185 39.105),63.333333333333336,0.015789473684210527,0.0,0.0,0.0,0.0,39.666666666666664,0.025210084033613446,0.0,0.0,-0.31863035655844646,-0.3842654571482779,0.07920221021696094,-0.2553805235160714,-0.25042349085374804,-0.2588015904100932,-0.26390147060363656,-0.0787706368245004,-0.14860815083160717,-0.16676678415336357,0.07019972558649251,-0.17692703916893351,-0.23524476138437428,-0.4091815844525363,-0.29536168951034136,-0.13727903545571038
-77.185,39.11,404,275,30,8,0,235,POINT (-77.185 39.11),13.466666666666667,0.07425742574257425,50.5,0.019801980198019802,0.0,0.0,7.833333333333333,0.1276595744680851,29.375,0.03404255319148936,0.5302325731172579,-0.15065714513109252,-0.4044495573255466,0.3500792689812064,0.49962515043274264,0.09432012678456778,0.08355625684871161,-0.0787706368245004,0.25983837779221863,-0.16676678415336357,-0.37734145553365245,0.6740978026168633,0.6629481032344424,-0.15110560946145313,0.8310040870231622,-0.13727903545571038
-77.185,39.115,437,174,11,4,0,232,POINT (-77.185 39.115),39.72727272727273,0.02517162471395881,109.25,0.009153318077803204,0.0,0.0,21.09090909090909,0.04741379310344827,58.0,0.017241379310344827,0.07375021963032308,0.07698669934522857,-0.1497505893185358,0.05126398345992061,-0.08786668604462873,0.14877347569776317,0.0745702811387371,-0.0787706368245004,-0.004604567021925008,-0.16676678415336357,-0.19095471898908944,0.07522846950833958,0.21385167092503407,0.14913129213708418,-0.11461765011542399,-0.13727903545571038
-77.185,39.12,319,143,5,0,0,184,POINT (-77.185 39.12),63.8,0.01567398119122257,0.0,0.0,0.0,0.0,36.8,0.02717391304347826,0.0,0.0,-0.31863035655844646,-0.3842654571482779,0.08372836312177045,-0.2553805235160714,-0.23604599347116972,-0.0459384992039658,-0.06920533022085525,-0.0787706368245004,-0.0857702233510186,-0.16676678415336357,0.029897587810228138,-0.11388816199961524,-0.23524476138437428,-0.4091815844525363,-0.2975866142249665,-0.13727903545571038
-77.185,39.125,205,67,7,2,0,98,POINT (-77.185 39.125),29.285714285714285,0.03414634146341464,102.5,0.00975609756097561,0.0,0.0,14.0,0.07142857142857142,49.0,0.02040816326530612,0.09958991611104692,0.005413088854856877,-0.251022210899247,0.1075864439248987,0.08794923824321156,-0.23405006817682258,-0.3268033005734582,-0.0787706368245004,-0.28475699370621577,-0.16676678415336357,-0.2906449963637814,-0.050849284830296965,-0.010696545229670108,0.11463598854916712,0.05827730250029719,-0.13727903545571038
-77.185,39.13,390,147,7,0,0,218,POINT (-77.185 39.13),55.714285714285715,0.017948717948717947,0.0,0.0,0.0,0.0,31.142857142857142,0.03211009174311927,0.0,0.0,-0.31863035655844646,-0.3842654571482779,0.005305836260886439,-0.2553805235160714,-0.19990746207280075,0.07121870603351518,0.032635727825522654,-0.0787706368245004,-0.07529723543758716,-0.16676678415336357,-0.0496355345788118,-0.050849284830296965,-0.23524476138437428,-0.4091815844525363,-0.2537645622449695,-0.13727903545571038
-77.185,39.135,43,9,7,0,0,28,POINT (-77.185 39.135),6.142857142857143,0.16279069767441862,0.0,0.0,0.0,0.0,4.0,0.25,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.4754824467908232,-0.2553805235160714,1.395298418845101,-0.5013665082961454,-0.5364760671395303,-0.0787706368245004,-0.4366153184509715,-0.16676678415336357,-0.43123384907168033,-0.050849284830296965,-0.23524476138437428,-0.4091815844525363,2.5365683162785433,-0.13727903545571038
-77.185,39.14,219,48,2,0,0,157,POINT (-77.185 39.14),109.5,0.0091324200913242,0.0,0.0,0.0,0.0,78.5,0.012738853503184714,0.0,0.0,-0.31863035655844646,-0.3842654571482779,0.5269680511570498,-0.2553805235160714,-0.3417273077380463,-0.21094864742577002,-0.15007911161062595,-0.0787706368245004,-0.3345036862950151,-0.16676678415336357,0.6161531036021668,-0.20844647775359265,-0.23524476138437428,-0.4091815844525363,-0.4236076272522969,-0.13727903545571038
-77.185,39.145,223,71,2,0,0,155,POINT (-77.185 39.145),111.5,0.008968609865470852,0.0,0.0,0.0,0.0,77.5,0.012903225806451613,0.0,0.0,-0.31863035655844646,-0.3842654571482779,0.5463658493205193,-0.2553805235160714,-0.34052391256050446,-0.20434824149689784,-0.1560697620839423,-0.0787706368245004,-0.27428400579278434,-0.16676678415336357,0.6020942183313769,-0.20844647775359265,-0.23524476138437428,-0.4091815844525363,-0.4267633771246929,-0.13727903545571038
-77.185,39.15,42,17,4,0,0,23,POINT (-77.185 39.15),10.5,0.09523809523809523,0.0,0.0,0.0,0.0,5.75,0.17391304347826086,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.4332229579346931,-0.2553805235160714,0.8382539853712524,-0.5030166097783635,-0.5514526933228212,-0.0787706368245004,-0.41566934262410865,-0.16676678415336357,-0.40663079984779804,-0.14540760058427438,-0.23524476138437428,-0.4091815844525363,1.2351897521021358,-0.13727903545571038
-77.185,39.155,348,215,0,0,0,241,POINT (-77.185 39.155),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.5350613982929083,-0.2553805235160714,-0.43499043399754417,0.001914443780357417,0.10152820826866064,-0.0787706368245004,0.10274355909074716,-0.16676678415336357,-0.4874693901548399,-0.2714853549229109,-0.23524476138437428,-0.4091815844525363,-0.5995406826383731,-0.13727903545571038
-77.185,39.16,84,52,6,0,0,54,POINT (-77.185 39.16),14.0,0.07142857142857142,0.0,0.0,0.0,0.0,9.0,0.1111111111111111,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.3992768111486214,-0.2553805235160714,0.37847127837696476,-0.4337123475252057,-0.4585976109864178,-0.0787706368245004,-0.32403069838158366,-0.16676678415336357,-0.3609394227177309,-0.0823687234149561,-0.23524476138437428,-0.4091815844525363,0.7765071434170084,-0.13727903545571038
-77.185,39.17,57,30,0,0,0,26,POINT (-77.185 39.17),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.5350613982929083,-0.2553805235160714,-0.43499043399754417,-0.47826508754509284,-0.5424667176128467,-0.0787706368245004,-0.38163213190545653,-0.16676678415336357,-0.4874693901548399,-0.2714853549229109,-0.23524476138437428,-0.4091815844525363,-0.5995406826383731,-0.13727903545571038
-77.185,39.185,189,88,5,1,0,101,POINT (-77.185 39.185),37.8,0.026455026455026454,189.0,0.005291005291005291,0.0,0.0,20.2,0.04950495049504951,101.0,0.009900990099009901,-0.09181777481970006,0.4189495050214489,-0.16844301300333375,-0.07928763832193736,-0.07255699779107976,-0.26045169189231127,-0.3178173248634837,-0.0787706368245004,-0.22977380716070075,-0.16676678415336357,-0.20347990768488408,-0.11388816199961524,-0.1229706533070222,0.5566869160091412,-0.08989333965489846,-0.13727903545571038
-77.185,39.19,181,74,6,1,0,99,POINT (-77.185 39.19),30.166666666666668,0.03314917127071823,181.0,0.0055248618784530384,0.0,0.0,16.5,0.06060606060606061,99.0,0.010101010101010102,-0.08179290932848475,0.40304425824581075,-0.24247794266057585,-0.07573020629781342,0.008715954570369824,-0.2736525037500556,-0.3238079753368,-0.0787706368245004,-0.2664292648577108,-0.16676678415336357,-0.25549778318680666,-0.0823687234149561,-0.1229706533070222,0.5158035932382765,0.03906714823815757,-0.13727903545571038
-77.185,39.195,34,21,4,1,0,21,POINT (-77.185 39.195),8.5,0.11764705882352941,34.0,0.029411764705882353,0.0,0.0,5.25,0.19047619047619047,21.0,0.047619047619047616,0.9421807595775262,-0.21726036600407728,-0.45262075609816266,0.5915424005128588,0.959515358644471,-0.5162174216361078,-0.5574433437961376,-0.0787706368245004,-0.4051963547106772,-0.16676678415336357,-0.413660242483193,-0.14540760058427438,-0.1229706533070222,-0.23542746267636147,1.6668910308646085,-0.13727903545571038
-77.185,39.285,50,14,0,0,0,38,POINT (-77.185 39.285),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.5350613982929083,-0.2553805235160714,-0.43499043399754417,-0.48981579792061913,-0.5065228147729486,-0.0787706368245004,-0.4235240835591822,-0.16676678415336357,-0.4874693901548399,-0.2714853549229109,-0.23524476138437428,-0.4091815844525363,-0.5995406826383731,-0.13727903545571038
-77.18,39.0,41,25,5,0,0,28,POINT (-77.18000000000001 39),8.2,0.12195121951219512,0.0,0.0,0.0,0.0,5.6,0.17857142857142858,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.4555304258226831,-0.2553805235160714,0.8723587466043453,-0.5046667112605815,-0.5364760671395303,-0.0787706368245004,-0.3947233667972458,-0.16676678415336357,-0.4087396326384165,-0.11388816199961524,-0.23524476138437428,-0.4091815844525363,1.7498092642854493,-0.13727903545571038
-77.18,39.02,70,6,1,0,0,58,POINT (-77.18000000000001 39.02),70.0,0.014285714285714285,0.0,0.0,0.0,0.0,58.0,0.017241379310344827,0.0,0.0,-0.31863035655844646,-0.3842654571482779,0.1438615374285261,-0.2553805235160714,-0.30876361656012036,-0.4568137682762583,-0.44661631003978514,-0.0787706368245004,-0.44447005938604506,-0.16676678415336357,0.32794595555097394,-0.2399659163382518,-0.23524476138437428,-0.4091815844525363,-0.3243311174272968,-0.13727903545571038
-77.18,39.03,37,19,0,0,0,30,POINT (-77.18000000000001 39.03),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.5350613982929083,-0.2553805235160714,-0.43499043399754417,-0.5112671171894536,-0.530485416666214,-0.0787706368245004,-0.41043284866739294,-0.16676678415336357,-0.4874693901548399,-0.2714853549229109,-0.23524476138437428,-0.4091815844525363,-0.5995406826383731,-0.13727903545571038
-77.18,39.045,33,9,0,0,0,22,POINT (-77.18000000000001 39.045),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.5350613982929083,-0.2553805235160714,-0.43499043399754417,-0.5178675231183258,-0.5544480185594793,-0.0787706368245004,-0.4366153184509715,-0.16676678415336357,-0.4874693901548399,-0.2714853549229109,-0.23524476138437428,-0.4091815844525363,-0.5995406826383731,-0.13727903545571038
-77.18,39.05,42,4,0,0,0,26,POINT (-77.18000000000001 39.05),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.5350613982929083,-0.2553805235160714,-0.43499043399754417,-0.5030166097783635,-0.5424667176128467,-0.0787706368245004,-0.4497065533427608,-0.16676678415336357,-0.4874693901548399,-0.2714853549229109,-0.23524476138437428,-0.4091815844525363,-0.5995406826383731,-0.13727903545571038
-77.18,39.055,33,12,0,0,0,19,POINT (-77.18000000000001 39.055),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.5350613982929083,-0.2553805235160714,-0.43499043399754417,-0.5178675231183258,-0.563433994269454,-0.0787706368245004,-0.4287605775158979,-0.16676678415336357,-0.4874693901548399,-0.2714853549229109,-0.23524476138437428,-0.4091815844525363,-0.5995406826383731,-0.13727903545571038
-77.18,39.07,33,9,0,0,0,22,POINT (-77.18000000000001 39.07),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.5350613982929083,-0.2553805235160714,-0.43499043399754417,-0.5178675231183258,-0.5544480185594793,-0.0787706368245004,-0.4366153184509715,-0.16676678415336357,-0.4874693901548399,-0.2714853549229109,-0.23524476138437428,-0.4091815844525363,-0.5995406826383731,-0.13727903545571038
-77.18,39.075,101,42,6,6,0,48,POINT (-77.18000000000001 39.075),16.833333333333332,0.0594059405940594,16.833333333333332,0.0594059405940594,0.0,0.0,8.0,0.125,8.0,0.125,2.2279584324686668,-0.32064447004572527,-0.37179659708370627,1.9677921520598707,0.48015399242377843,-0.405660622327499,-0.4765695624063669,-0.0787706368245004,-0.35021316816516224,-0.16676678415336357,-0.37499830798852074,-0.0823687234149561,0.43839988707973826,-0.3231562594555086,0.5448951330908551,-0.13727903545571038
-77.18,39.08,48,11,0,0,0,36,POINT (-77.18000000000001 39.08),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31863035655844646,-0.3842654571482779,-0.5350613982929083,-0.2553805235160714,-0.43499043399754417,-0.4931160008850552,-0.512513465246265,-0.0787706368245004,-0.4313788244942558,-0.16676678415336357,-0.4874693901548399,-0.2714853549229109,-0.23524476138437428,-0.4091815844525363,-0.5995406826383731,-0.13727903545571038
-77.18,39.09,296,148,1,0,0,175,POINT (-77.18000000000001 39.09),296.0,0.0033783783783783786,0.0,0.0,0.0,0.0,175.0,0.005714285714285714,0.0,0.0,-0.31863035655844646,-0.3842654571482779,2.3358127299005855,-0.2553805235160714,-0.39315526021828373,-0.08389083329498077,-0.09616325735077881,-0.0787706368245004,-0.07267898845922931,-0.16676678415336357,1.9728355322333917,-0.2399659163382518,-0.23524476138437428,-0.4091815844525363,-0.5344573395141321,-0.13727903545571038
