long,lat,Total Observations,Total Citations,Total Accidents,Total Injuries,Total Fatalities,Total Stops,geometry,Observations per Accident,Accidents per Observation,Observations per Injury,Injuries per Observation,Observations per Fatality,Fatalities per Observation,Stops per Accident,Accidents per Stop,Stops per Injury,Injuries per Stop,Normalized Injuries per Observation,Normalized Stops per Injury,Normalized Observations per Accident,Normalized Injuries per Stop,Normalized Accidents per Stop,Normalized Total Observations,Normalized Total Stops,Normalized Fatalities per Observation,Normalized Total Citations,Normalized Total Fatalities,Normalized Stops per Accident,Normalized Total Accidents,Normalized Total Injuries,Normalized Observations per Injury,Normalized Accidents per Observation,Normalized Observations per Fatality
-77.415,39.18,52,28,1,0,0,32,POINT (-77.41500000000001 39.18),52.0,0.019230769230769232,0.0,0.0,0.0,0.0,32.0,0.03125,0.0,0.0,-0.36309316462651064,-0.4355947267042299,0.03922132412831603,-0.2679681257298232,-0.3111405057526285,-0.44978136888034054,-0.4997073541914702,-0.10975808750971708,-0.31231411137621923,-0.1692805999382183,0.045620406976865015,-0.21507422885245672,-0.2360105571849193,-0.45910186736696534,-0.3420762410676813,-0.16108655164165825
-77.41,39.13,42,8,0,0,0,22,POINT (-77.41 39.13),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36309316462651064,-0.4355947267042299,-0.5473551676254187,-0.2679681257298232,-0.483285517232764,-0.4584590606078299,-0.5171443665546461,-0.10975808750971708,-0.34322462082011224,-0.1692805999382183,-0.5064678186789032,-0.2281899265644522,-0.2360105571849193,-0.45910186736696534,-0.6418722665466945,-0.16108655164165825
-77.41,39.135,49,24,2,2,0,24,POINT (-77.41 39.135),24.5,0.04081632653061224,24.5,0.04081632653061224,0.0,0.0,12.0,0.08333333333333333,12.0,0.08333333333333333,1.1116733652386157,-0.34708468772266715,-0.2709873974722168,0.776882528862978,-0.024232153285736194,-0.45238467639858737,-0.5136569640820109,-0.10975808750971708,-0.31849621326499783,-0.1692805999382183,-0.2994347340579901,-0.20195853114046125,-0.11569275445255385,-0.3468312001590648,-0.005570498183074729,-0.16108655164165825
-77.41,39.14,62,13,0,0,0,35,POINT (-77.41 39.14),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36309316462651064,-0.4355947267042299,-0.5473551676254187,-0.2679681257298232,-0.483285517232764,-0.4411036771528512,-0.4944762504825174,-0.10975808750971708,-0.33549699345913897,-0.1692805999382183,-0.5064678186789032,-0.2281899265644522,-0.2360105571849193,-0.45910186736696534,-0.6418722665466945,-0.16108655164165825
-77.41,39.145,283,132,3,3,0,178,POINT (-77.41 39.145),94.33333333333333,0.01060070671378092,94.33333333333333,0.01060070671378092,0.0,0.0,59.333333333333336,0.016853932584269662,59.333333333333336,0.016853932584269662,0.0199292380063049,0.0020382438157192737,0.516754750107318,-0.056650015812177996,-0.390443263850219,-0.2493266899753363,-0.24512697368910208,-0.10975808750971708,-0.15157946226797556,-0.1692805999382183,0.517195766391167,-0.18884283342846578,-0.05553385308637111,-0.02682161131477689,-0.4766136800635636,-0.16108655164165825
-77.41,39.18,130,69,1,0,0,89,POINT (-77.41 39.18),130.0,0.007692307692307693,0.0,0.0,0.0,0.0,89.0,0.011235955056179775,0.0,0.0,-0.36309316462651064,-0.4355947267042299,0.9190860617589182,-0.2679681257298232,-0.4213906816444007,-0.38209537340592353,-0.4003163837213676,-0.10975808750971708,-0.24894756701623855,-0.1692805999382183,1.0290275589262021,-0.21507422885245672,-0.2360105571849193,-0.45910186736696534,-0.5219538563550892,-0.16108655164165825
-77.405,39.135,49,13,0,0,0,27,POINT (-77.405 39.135),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36309316462651064,-0.4355947267042299,-0.5473551676254187,-0.2679681257298232,-0.483285517232764,-0.45238467639858737,-0.5084258603730581,-0.10975808750971708,-0.33549699345913897,-0.1692805999382183,-0.5064678186789032,-0.2281899265644522,-0.2360105571849193,-0.45910186736696534,-0.6418722665466945,-0.16108655164165825
-77.405,39.14,80,30,0,0,0,38,POINT (-77.405 39.14),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36309316462651064,-0.4355947267042299,-0.5473551676254187,-0.2679681257298232,-0.483285517232764,-0.42548383204337037,-0.4892451467735647,-0.10975808750971708,-0.30922306043182995,-0.1692805999382183,-0.5064678186789032,-0.2281899265644522,-0.2360105571849193,-0.45910186736696534,-0.6418722665466945,-0.16108655164165825
-77.405,39.145,53,7,0,0,0,32,POINT (-77.405 39.145),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36309316462651064,-0.4355947267042299,-0.5473551676254187,-0.2679681257298232,-0.483285517232764,-0.44891359970759165,-0.4997073541914702,-0.10975808750971708,-0.3447701462923069,-0.1692805999382183,-0.5064678186789032,-0.2281899265644522,-0.2360105571849193,-0.45910186736696534,-0.6418722665466945,-0.16108655164165825
-77.405,39.175,124,63,0,0,0,82,POINT (-77.405 39.175),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36309316462651064,-0.4355947267042299,-0.5473551676254187,-0.2679681257298232,-0.483285517232764,-0.38730198844241714,-0.4125222923755907,-0.10975808750971708,-0.2582207198494065,-0.1692805999382183,-0.5064678186789032,-0.2281899265644522,-0.2360105571849193,-0.45910186736696534,-0.6418722665466945,-0.16108655164165825
-77.4,39.135,59,27,0,0,0,46,POINT (-77.40000000000001 39.135),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36309316462651064,-0.4355947267042299,-0.5473551676254187,-0.2679681257298232,-0.483285517232764,-0.443706984671098,-0.47529553688302395,-0.10975808750971708,-0.3138596368484139,-0.1692805999382183,-0.5064678186789032,-0.2281899265644522,-0.2360105571849193,-0.45910186736696534,-0.6418722665466945,-0.16108655164165825
-77.395,39.135,59,27,1,0,0,51,POINT (-77.395 39.135),59.0,0.01694915254237288,0.0,0.0,0.0,0.0,51.0,0.0196078431372549,0.0,0.0,-0.36309316462651064,-0.4355947267042299,0.11818354417208803,-0.2679681257298232,-0.3752729610099339,-0.443706984671098,-0.466577030701436,-0.10975808750971708,-0.3138596368484139,-0.1692805999382183,0.3734227909599774,-0.21507422885245672,-0.2360105571849193,-0.45910186736696534,-0.37764526103976764,-0.16108655164165825
-77.385,39.13,61,26,2,2,0,40,POINT (-77.38500000000001 39.13),30.5,0.03278688524590164,30.5,0.03278688524590164,0.0,0.0,20.0,0.05,20.0,0.05,0.821555359363509,-0.28807799506829196,-0.20330549457755506,0.3589422670258576,-0.20785349886454726,-0.44197144632560015,-0.4857577443009295,-0.10975808750971708,-0.31540516232060856,-0.1692805999382183,-0.16141267764404807,-0.20195853114046125,-0.11569275445255385,-0.3193363428836606,-0.13074461654968839,-0.16108655164165825
-77.385,39.21,116,83,0,0,0,96,POINT (-77.38500000000001 39.21),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36309316462651064,-0.4355947267042299,-0.5473551676254187,-0.2679681257298232,-0.483285517232764,-0.39424414182440864,-0.38811047506714447,-0.10975808750971708,-0.22731021040551344,-0.1692805999382183,-0.5064678186789032,-0.2281899265644522,-0.2360105571849193,-0.45910186736696534,-0.6418722665466945,-0.16108655164165825
-77.385,39.22,59,26,0,0,0,45,POINT (-77.38500000000001 39.22),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36309316462651064,-0.4355947267042299,-0.5473551676254187,-0.2679681257298232,-0.483285517232764,-0.443706984671098,-0.4770392381193415,-0.10975808750971708,-0.31540516232060856,-0.1692805999382183,-0.5064678186789032,-0.2281899265644522,-0.2360105571849193,-0.45910186736696534,-0.6418722665466945,-0.16108655164165825
