long,lat,Total_Observations,Total_Citations,Total_Accidents,Total_Injuries,Total_Fatalities,Total_Stops,Total_ASIAN_Stops,Total_BLACK_Stops,Total_HISPANIC_Stops,Total_OTHER_Stops,Total_WHITE_Stops,Total_Speeds_Altered,Total_Speeds_Not_Altered,geometry,Observations_per_Accident,Accidents_per_Observation,Observations per Injury,Injuries_per_Observation,Observations per Fatality,Fatalities_per_Observation,Stops_per_Accident,Accidents_per_Stop,Stops_per_Injury,Injuries_per_Stop,Citations_per_Stop,pct_Stops_ASIAN,pct_Stops_BLACK,pct_Stops_HISPANIC,pct_Stops_OTHER,pct_Stops_WHITE,pct_Altered,Normalized pct_Stops_WHITE,Normalized Total_Citations,Normalized Fatalities_per_Observation,Normalized Observations per Injury,Normalized Total_Speeds_Altered,Normalized Total_WHITE_Stops,Normalized Total_BLACK_Stops,Normalized Stops_per_Injury,Normalized Observations_per_Accident,Normalized Total_HISPANIC_Stops,Normalized pct_Altered,Normalized Total_Accidents,Normalized pct_Stops_HISPANIC,Normalized Injuries_per_Observation,Normalized Total_Injuries,Normalized Observations per Fatality,Normalized Total_Speeds_Not_Altered,Normalized Accidents_per_Stop,Normalized Total_Observations,Normalized pct_Stops_BLACK,Normalized Total_ASIAN_Stops,Normalized pct_Stops_ASIAN,Normalized pct_Stops_OTHER,Normalized Injuries_per_Stop,Normalized Stops_per_Accident,Normalized Total_Stops,Normalized Total_Fatalities,Normalized Accidents_per_Observation,Normalized Citations_per_Stop,Normalized Total_OTHER_Stops,Distance_to_District_1_Station,Distance_to_District_2_Station,Distance_to_District_3_Station,Distance_to_District_4_Station,Distance_to_District_5_Station,Distance_to_District_6_Station,Distance_to_Closest_Station
-77.19,39.0,114,49,7,4,0,93,7,7,5,9,64,2,1,POINT (-77.19 39),16.285714285714285,0.06140350877192982,28.5,0.03508771929824561,0.0,0.0,13.285714285714286,0.07526881720430108,23.25,0.043010752688172046,0.5268817204301075,0.07526881720430108,0.07526881720430108,0.053763440860215055,0.0967741935483871,0.6881720430107527,0.6666666666666666,1.0907792755981447,-0.39996581580705376,-0.1360602096247935,-0.38485514198881654,-0.3813864129782696,-0.5075609734368881,-0.41962272948354407,-0.36525726666272273,-0.34114073124141187,-0.3840730086384313,-0.20296027754238108,-0.2555544109322363,-1.0675206732813032,0.7709416492833197,-0.20859933221576268,-0.2571558563272514,-0.3826924621987632,-0.07573492474479061,-0.46892174195335046,-1.1686593673915657,-0.5363564922172388,0.08478940404971472,0.8692097560984708,0.2436371017484144,-0.26012017315060465,-0.4950975608346813,-0.2865236880259929,0.279815454607523,-0.4067632583611001,-0.48745274620330037,0.15299887135626153,0.09256453856419133,0.20416869338181634,0.15314256451030117,0.19827710034449256,0.156816464449342,0.09256453856419133
-77.19,39.01,107,49,12,1,0,67,6,6,6,8,41,0,0,POINT (-77.19 39.01),8.916666666666666,0.11214953271028037,107.0,0.009345794392523364,0.0,0.0,5.583333333333333,0.1791044776119403,67.0,0.014925373134328358,0.7313432835820896,0.08955223880597014,0.08955223880597014,0.08955223880597014,0.11940298507462686,0.6119402985074627,0.0,0.6828702445188453,-0.39996581580705376,-0.1360602096247935,-0.19126155724527547,-0.3949105742459763,-0.5398264589087447,-0.4209282086568607,-0.1787892712025029,-0.40741524777437343,-0.38214409472583877,-2.1103445804842202,-0.2297730205752095,-0.6479402513380779,-0.0980086973271848,-0.2777582995604754,-0.2571558563272514,-0.49973586129048114,0.6215215247730365,-0.47073041977866203,-1.0650527244840018,-0.5445293297439382,0.3925918451706311,1.4200063488057248,-0.11984576162041818,-0.3510974491296452,-0.5078580567574259,-0.2865236880259929,1.1483172900317857,-0.09802228460350855,-0.49565133619382706,0.14945541223737255,0.09402832031987678,0.20213648245439156,0.14955155264034983,0.18901068653645708,0.14727485263587417,0.09402832031987678
-77.19,39.02,34,12,0,0,0,18,0,2,2,0,14,1,0,POINT (-77.19 39.02),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,1.0,1.5702512945860922,-0.41858233112829984,-0.1360602096247935,-0.45514071097214037,-0.38814849361212295,-0.5777033331583153,-0.4261501253501273,-0.46435168710729674,-0.4876084834499602,-0.3898597503762089,0.7507318739285387,-0.2916483574320738,-0.395188517342383,-0.4134874855870495,-0.3008112886753796,-0.2571558563272514,-0.49973586129048114,-0.5811650249362295,-0.48959234567119725,-0.9086726604699629,-0.5935663549041348,-1.537225707025677,-1.486324608458084,-0.31301094043928346,-0.4170454281623654,-0.5319066836887523,-0.2865236880259929,-0.7710857969801551,-0.19568524569009368,-0.5612400561180406,0.14651001964983637,0.09651143064297289,0.2005828001620042,0.14655609413970563,0.1798228871110218,0.13779826165610082,0.09651143064297289
-77.19,39.03,95,49,1,1,0,68,3,4,4,5,52,1,0,POINT (-77.19 39.03),95.0,0.010526315789473684,95.0,0.010526315789473684,0.0,0.0,68.0,0.014705882352941176,68.0,0.014705882352941176,0.7205882352941176,0.04411764705882353,0.058823529411764705,0.058823529411764705,0.07352941176470588,0.7647058823529411,1.0,1.5003047882866736,-0.39996581580705376,-0.1360602096247935,-0.2208554810277276,-0.38814849361212295,-0.5243951397700307,-0.42353916700349403,-0.1745271455919836,0.3667867377665717,-0.38600192255102383,0.7507318739285387,-0.28649207936066845,-1.008197247757281,-0.05815874512593872,-0.2777582995604754,-0.2571558563272514,-0.49973586129048114,-0.48241502636941475,-0.47383101033633906,-1.2879473858614776,-0.5690478423240365,-0.5865067658701427,0.30341963912165143,-0.12268642601481326,0.3861418985644962,-0.507367268452705,-0.2865236880259929,-0.5909312967079817,-0.1142626186303502,-0.5202471061654071,0.14419934628336054,0.09993791806581243,0.19951882593536607,0.14419330969859112,0.17072639465796183,0.12840108882704193,0.09993791806581243
-77.19,39.04,99,58,17,4,0,60,11,8,8,3,30,0,0,POINT (-77.19 39.04),5.823529411764706,0.1717171717171717,24.75,0.04040404040404041,0.0,0.0,3.5294117647058822,0.2833333333333333,15.0,0.06666666666666667,0.9666666666666667,0.18333333333333332,0.13333333333333333,0.13333333333333333,0.05,0.5,0.0,0.08388803572345359,-0.3954374742424263,-0.1360602096247935,-0.39410324317083284,-0.3949105742459763,-0.5552577780474587,-0.41831725031022743,-0.4004198029495071,-0.43523379187074246,-0.3782862669006537,-2.1103445804842202,-0.20399163021818273,-0.13465980691605137,0.9504006091121636,-0.20859933221576268,-0.2571558563272514,-0.49973586129048114,1.3214182807844013,-0.4727974801504467,-0.7474809021785691,-0.5036651421104411,2.4135396706650982,-0.2692985201038638,0.5497935249516481,-0.3753575046298293,-0.5112935748904726,-0.2865236880259929,2.1677982226113603,0.2573206430422972,-0.5366442861464605,0.14255426012330016,0.10421477193711373,0.19895241663378513,0.14249467496780813,0.16173661594354233,0.11910213393762735,0.10421477193711373
-77.19,39.05,349,128,40,14,0,228,35,17,16,11,148,2,0,POINT (-77.19 39.05),8.725,0.11461318051575932,24.928571428571427,0.04011461318051576,0.0,0.0,5.7,0.17543859649122806,16.285714285714285,0.06140350877192982,0.5614035087719298,0.15350877192982457,0.07456140350877193,0.07017543859649122,0.04824561403508772,0.6491228070175439,1.0,0.8818304167970807,-0.3602170398508796,-0.1360602096247935,-0.3936628574002607,-0.3813864129782696,-0.38972180910489046,-0.40656793775037753,-0.3949399271645536,-0.4091390276066524,-0.36285495559991343,0.7507318739285387,-0.0853972345758595,-0.8751098260224676,0.9406306370870977,0.021930558933279665,-0.2571558563272514,-0.49973586129048114,0.5969051334047182,-0.4082018435321755,-1.1737906839755448,-0.30751704146965514,1.7708314274043981,-0.31200118987067865,0.4816773829471009,-0.34971943165731967,-0.4288411396973537,-0.2865236880259929,1.190481827759842,-0.3546346803330378,-0.4710555662222469,0.1415979614615071,0.10924216178966864,0.19888782332314733,0.14148411298279634,0.15287237827950345,0.10992632535031385,0.10924216178966864
-77.19,39.06,88,52,19,18,0,51,11,2,5,3,30,0,2,POINT (-77.19 39.06),4.631578947368421,0.2159090909090909,4.888888888888889,0.20454545454545456,0.0,0.0,2.6842105263157894,0.37254901960784315,2.8333333333333335,0.35294117647058826,1.0196078431372548,0.21568627450980393,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.5882352941176471,0.0,0.5560269532445271,-0.3984563686188446,-0.1360602096247935,-0.44308392720891915,-0.3949105742459763,-0.5552577780474587,-0.4261501253501273,-0.4522756645441587,-0.4459537579834479,-0.3840730086384313,-2.1103445804842202,-0.19367907407537202,-0.5484406999461074,6.491195993827717,0.1141425153928966,-0.2571558563272514,-0.2656490631070452,1.9205016054230775,-0.47563968816165064,-1.4301754078832958,-0.5036651421104411,3.1107335608458238,-0.05452921039429566,4.254777405748002,-0.38534066526525246,-0.5157106696329611,-0.2865236880259929,2.9241286688297654,0.33726285870095424,-0.5366442861464605,0.14134443144605066,0.11492163040549219,0.1993255338585998,0.14117640050261943,0.14415684217126995,0.10090726287809132,0.10090726287809132
-77.19,39.07,88,15,0,0,0,55,6,4,1,2,42,0,0,POINT (-77.19 39.07),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.10909090909090909,0.07272727272727272,0.01818181818181818,0.03636363636363636,0.7636363636363637,0.0,1.4945818923167218,-0.41707288394009073,-0.1360602096247935,-0.45514071097214037,-0.3949105742459763,-0.5384236117143161,-0.42353916700349403,-0.46435168710729674,-0.4876084834499602,-0.39178866428880144,-2.1103445804842202,-0.2916483574320738,-1.4846722154888605,-0.4134874855870495,-0.3008112886753796,-0.2571558563272514,-0.49973586129048114,-0.5811650249362295,-0.47563968816165064,-1.187094788427825,-0.5445293297439382,0.8136429474680075,-0.6012147260186511,-0.31301094043928346,-0.4170454281623654,-0.5137475164140772,-0.2865236880259929,-0.7710857969801551,-0.7905414632174755,-0.5448428761369872,0.14179743972145697,0.12116151351659504,0.20026225463080166,0.1415761204837291,0.1356186795716398,0.09209101149447073,0.09209101149447073
-77.19,39.08,127,38,2,0,0,77,16,6,5,4,46,1,0,POINT (-77.19 39.08),63.5,0.015748031496062992,0.0,0.0,0.0,0.0,38.5,0.025974025974025976,0.0,0.0,0.4935064935064935,0.2077922077922078,0.07792207792207792,0.06493506493506493,0.05194805194805195,0.5974025974025974,1.0,0.6050803472726904,-0.4055004554971539,-0.1360602096247935,-0.45514071097214037,-0.38814849361212295,-0.5328122229366019,-0.4209282086568607,-0.46435168710729674,0.08348726967898483,-0.3840730086384313,0.7507318739285387,-0.2813358012892631,-0.9365468766698253,-0.4134874855870495,-0.3008112886753796,-0.2571558563272514,-0.49973586129048114,-0.4067494430519853,-0.46556276884920034,-1.1494135981778886,-0.4628009544769441,2.94061934915277,-0.22188191925889417,-0.31301094043928346,0.0377003377050489,-0.5029501737102164,-0.2865236880259929,-0.501563316258006,-0.45716050614169,-0.5284456961559338,0.1429502694027299,0.12787980129874874,0.20169103304710445,0.14267732729333937,0.12729358724113993,0.08354180447297732,0.08354180447297732
-77.19,39.09,1503,416,27,5,0,825,153,119,60,64,429,7,1,POINT (-77.19 39.09),55.666666666666664,0.017964071856287425,300.6,0.00332667997338656,0.0,0.0,30.555555555555557,0.03272727272727273,165.0,0.006060606060606061,0.5042424242424243,0.18545454545454546,0.14424242424242426,0.07272727272727272,0.07757575757575758,0.52,0.875,0.19090619036156367,-0.21531010978280163,-0.1360602096247935,0.2861870797782858,-0.34757600980900266,0.004478252529530331,-0.2734090620720789,0.23889903862838957,0.013037137403235683,-0.2779827434458419,0.3930973171269438,-0.15242884950412916,-0.8451926535333194,-0.30119131012528794,-0.18554634310085844,-0.2571558563272514,-0.3826924621987632,-0.3614013917620818,-0.11002838490223531,-0.6683504026537029,0.6568777866808763,2.4592510056135866,0.40190980741270593,-0.2345741708582897,-0.05613609017235403,-0.13584052177894926,-0.2865236880259929,-0.463636500108482,-0.440949039993691,-0.036530296724331814,0.14478620491285157,0.13500509176614117,0.20360151029254392,0.14446398013317482,0.11922620708836994,0.07535059250680563,0.07535059250680563
