,Longitude,Latitude,OTHER Number of Speeding Charges,OTHER Average Speed Over Limit,OTHER Number of Citations for Each Stop,OTHER Racial Composition,OTHER Percent of Charges that were CHANGED,OTHER Percent of Charges that were NOT CHANGED,OTHER All Speeds Over Limit,NATIVE AMERICAN Number of Speeding Charges,NATIVE AMERICAN Average Speed Over Limit,NATIVE AMERICAN Number of Citations for Each Stop,NATIVE AMERICAN Racial Composition,NATIVE AMERICAN Percent of Charges that were CHANGED,NATIVE AMERICAN Percent of Charges that were NOT CHANGED,NATIVE AMERICAN All Speeds Over Limit,WHITE Number of Speeding Charges,WHITE Average Speed Over Limit,WHITE Number of Citations for Each Stop,WHITE Racial Composition,WHITE Percent of Charges that were CHANGED,WHITE Percent of Charges that were NOT CHANGED,WHITE All Speeds Over Limit,ASIAN Number of Speeding Charges,ASIAN Average Speed Over Limit,ASIAN Number of Citations for Each Stop,ASIAN Racial Composition,ASIAN Percent of Charges that were CHANGED,ASIAN Percent of Charges that were NOT CHANGED,ASIAN All Speeds Over Limit,HISPANIC Number of Speeding Charges,HISPANIC Average Speed Over Limit,HISPANIC Number of Citations for Each Stop,HISPANIC Racial Composition,HISPANIC Percent of Charges that were CHANGED,HISPANIC Percent of Charges that were NOT CHANGED,HISPANIC All Speeds Over Limit,TOTAL Number of Speeding Charges,TOTAL Average Speed Over Limit,TOTAL Number of Citations for Each Stop,TOTAL Racial Composition,TOTAL Percent of Charges that were CHANGED,TOTAL Percent of Charges that were NOT CHANGED,TOTAL All Speeds Over Limit,BLACK Number of Speeding Charges,BLACK Average Speed Over Limit,BLACK Number of Citations for Each Stop,BLACK Racial Composition,BLACK Percent of Charges that were CHANGED,BLACK Percent of Charges that were NOT CHANGED,BLACK All Speeds Over Limit
4161,-76.92,39.12,2,18.0,1.0,0.10526315789473684,0.0,0.0,[18.0],0,0.0,0.0,0.0,0.0,0.0,[],4,33.5,3.5,0.42105263157894735,0.0,0.0,"[50.0, 17.0]",0,0.0,0.0,0.02631578947368421,0.0,0.0,[],0,0.0,0.0,0.07894736842105263,0.0,0.0,[],8,28.25,2.25,38,0.0,0.0,"[28.0, 50.0, 17.0, 18.0]",2,28.0,1.0,0.3684210526315789,0.0,0.0,[28.0]
4162,-76.92,39.13,8,17.5,1.25,0.04975124378109453,0.0,0.0,"[19.0, 15.0, 16.0, 20.0]",0,0.0,0.0,0.0,0.0,0.0,[],28,23.357142857142858,1.0,0.31343283582089554,0.0,0.0,"[27.0, 22.0, 22.0, 26.0, 33.0, 20.0, 24.0, 25.0, 30.0, 22.0, 21.0, 18.0, 16.0, 21.0]",8,21.5,1.0,0.10945273631840796,0.0,0.0,"[19.0, 21.0, 24.0, 22.0]",2,17.0,1.0,0.09950248756218906,0.0,0.0,[17.0],72,21.11111111111111,1.1388888888888888,201,0.0,0.0,"[27.0, 20.0, 22.0, 19.0, 19.0, 22.0, 26.0, 33.0, 25.0, 20.0, 24.0, 25.0, 30.0, 15.0, 21.0, 22.0, 24.0, 19.0, 19.0, 19.0, 17.0, 21.0, 25.0, 18.0, 18.0, 16.0, 16.0, 19.0, 21.0, 21.0, 17.0, 24.0, 20.0, 17.0, 17.0, 22.0]",26,20.0,1.3076923076923077,0.42786069651741293,0.0,0.0,"[20.0, 19.0, 25.0, 21.0, 24.0, 19.0, 19.0, 17.0, 25.0, 18.0, 19.0, 17.0, 17.0]"
4163,-76.92,39.14,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.6666666666666666,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],2,23.0,1.0,3,0.0,0.0,[23.0],2,23.0,1.0,0.3333333333333333,0.0,0.0,[23.0]
4164,-76.92,39.15,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4165,-76.92,39.16,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4166,-76.92,39.17,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4167,-76.92,39.18,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4168,-76.92,39.19,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4169,-76.92,39.2,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4170,-76.92,39.21,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4171,-76.92,39.22,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4172,-76.92,39.23,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4173,-76.92,39.24,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4174,-76.92,39.25,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4175,-76.92,39.26,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4176,-76.92,39.27,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4177,-76.92,39.28,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4178,-76.92,39.29,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4179,-76.92,39.3,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4180,-76.92,39.31,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4181,-76.92,39.32,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4182,-76.92,39.33,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4183,-76.92,39.34,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4184,-76.92,39.35,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4185,-76.92,39.36,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4186,-76.92,39.37,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4187,-76.92,39.38,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4188,-76.92,39.39,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4189,-76.92,39.4,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4190,-76.92,39.41,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4191,-76.92,39.42,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4192,-76.92,39.43,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4193,-76.92,39.44,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4194,-76.92,39.45,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4195,-76.92,39.46,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4196,-76.92,39.47,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4197,-76.92,39.48,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4198,-76.92,39.49,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4199,-76.92,39.5,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4200,-76.91,38.91,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4201,-76.91,38.92,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4202,-76.91,38.93,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4203,-76.91,38.94,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.5,0.0,0.0,[],0,0.0,0.0,0.5,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,4,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4204,-76.91,38.95,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4205,-76.91,38.96,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4206,-76.91,38.97,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4207,-76.91,38.98,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4208,-76.91,38.99,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4209,-76.91,39.0,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.5,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,2,0.0,0.0,[],0,0.0,0.0,0.5,0.0,0.0,[]
4210,-76.91,39.01,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4211,-76.91,39.02,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4212,-76.91,39.03,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4213,-76.91,39.04,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4214,-76.91,39.05,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4215,-76.91,39.06,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4216,-76.91,39.07,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,1.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,1,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4217,-76.91,39.08,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4218,-76.91,39.09,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4219,-76.91,39.1,0,0.0,0.0,0.06666666666666667,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],2,9.0,1.0,0.24,1.0,0.0,[9.0],4,20.0,2.5,0.13333333333333333,0.0,0.0,"[20.0, 20.0]",0,0.0,0.0,0.2,0.0,0.0,[],6,16.333333333333332,2.0,75,1.0,0.0,"[20.0, 9.0, 20.0]",0,0.0,0.0,0.36,0.0,0.0,[]
4220,-76.91,39.11,4,9.0,1.0,0.03300970873786408,1.0,0.0,"[9.0, 9.0]",0,0.0,0.0,0.0,0.0,0.0,[],12,12.333333333333334,1.0,0.22330097087378642,1.0,0.0,"[9.0, 9.0, 9.0, 29.0, 9.0, 9.0]",2,9.0,1.0,0.04271844660194175,1.0,0.0,[9.0],2,18.0,9.0,0.14563106796116504,0.0,0.0,[18.0],34,13.764705882352942,1.7647058823529411,515,1.0,0.0,"[9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 29.0, 9.0, 25.0, 9.0, 9.0, 9.0, 18.0, 23.0, 25.0, 15.0]",14,16.428571428571427,1.7142857142857142,0.5553398058252427,1.0,0.0,"[9.0, 9.0, 25.0, 9.0, 23.0, 25.0, 15.0]"
4221,-76.91,39.12,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,1.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,4,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4222,-76.91,39.13,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4223,-76.91,39.14,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],2,55.0,9.0,0.6875,0.0,0.0,[55.0],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],4,35.0,7.0,16,0.0,0.0,"[55.0, 15.0]",2,15.0,5.0,0.3125,0.0,0.0,[15.0]
4224,-76.91,39.15,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4225,-76.91,39.16,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4226,-76.91,39.17,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4227,-76.91,39.18,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4228,-76.91,39.19,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
4229,-76.91,39.2,0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[],0,0.0,0.0,0,0.0,0.0,[],0,0.0,0.0,0.0,0.0,0.0,[]
