H3 Encoding - Res=9,Citation,Arrest,Search Conducted,Fatal,Alcohol,Accident,Personal Injury,Property Damage,Stops - ASIAN,Stops - BLACK,Stops - HISPANIC,Stops - OTHER,Stops - WHITE,Search Conducted - ASIAN,Search Conducted - BLACK,Search Conducted - HISPANIC,Search Conducted - OTHER,Search Conducted - WHITE,Citation - ASIAN,Citation - BLACK,Citation - HISPANIC,Citation - OTHER,Citation - WHITE,Arrest - ASIAN,Arrest - BLACK,Arrest - HISPANIC,Arrest - OTHER,Arrest - WHITE,Stops,Longitude,Latitude,geometry,Stops - % Total - ASIAN,Stops - % Total - BLACK,Stops - % Total - HISPANIC,Stops - % Total - OTHER,Stops - % Total - WHITE,Arrest - % Total - ASIAN,Arrest - % Total - BLACK,Arrest - % Total - HISPANIC,Arrest - % Total - OTHER,Arrest - % Total - WHITE,Citation - % Total - ASIAN,Citation - % Total - BLACK,Citation - % Total - HISPANIC,Citation - % Total - OTHER,Citation - % Total - WHITE,Search Conducted - % Total - ASIAN,Search Conducted - % Total - BLACK,Search Conducted - % Total - HISPANIC,Search Conducted - % Total - OTHER,Search Conducted - % Total - WHITE,Citation per Fatal,Citation per Alcohol,Citation per Accident,Citation per Personal Injury,Citation per Property Damage,Arrest per Fatal,Arrest per Alcohol,Arrest per Accident,Arrest per Personal Injury,Arrest per Property Damage,Search Conducted per Fatal,Search Conducted per Alcohol,Search Conducted per Accident,Search Conducted per Personal Injury,Search Conducted per Property Damage,Stops per Fatal,Stops per Alcohol,Stops per Accident,Stops per Personal Injury,Stops per Property Damage,BLACK + HISPANIC Stops - % Total,BLACK + HISPANIC Arrest - % Total,BLACK + HISPANIC Citation - % Total,BLACK + HISPANIC Search Conducted - % Total
89f04282d3bffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,-77.00815582996923,39.058654577713995,"((39.06684956016181, -77.0081516112827), (39.06246606523037, -77.00652244389703), (39.054272053303315, -77.00652651158082), (39.05045945261437, -77.00815979195731), (39.05484208530071, -77.00978918742408), (39.0630381812687, -77.00978507442723), (39.06684956016181, -77.0081516112827))",0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,,,,,,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.6666666666666666,
89f04282d43ffff,13.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1,12,10,1,5,0,0,0,0,1,0,6,4,1,2,0,0,0,0,0,29,-77.01138907366285,39.108406046337194,"((39.11660224985414, -77.01138326929109), (39.11221174529283, -77.00975500564724), (39.10401651149251, -77.00976065880617), (39.10020969808237, -77.01139462134581), (39.10459934336833, -77.01302311325702), (39.11279666168723, -77.0130174143552), (39.11660224985414, -77.01138326929109))",0.034482758620689655,0.41379310344827586,0.3448275862068966,0.034482758620689655,0.1724137931034483,,,,,,0.0,0.46153846153846156,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,,,6.5,,6.5,,,0.0,,0.0,,,0.5,,0.5,,,14.5,,14.5,0.7586206896551724,,0.7692307692307693,0.0
89f04282d47ffff,17.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3,27,8,1,8,0,1,0,0,0,1,11,3,0,2,0,0,0,0,0,47,-77.00976605530455,39.09582113316868,"((39.10401651149251, -77.00976065880617), (39.099628056805926, -77.00813216981636), (39.091433648279924, -77.00813741516453), (39.08762561065272, -77.00977119512909), (39.09201320542088, -77.0113999123266), (39.10020969808237, -77.01139462134581), (39.10401651149251, -77.00976065880617))",0.06382978723404255,0.574468085106383,0.1702127659574468,0.02127659574468085,0.1702127659574468,,,,,,0.058823529411764705,0.6470588235294118,0.17647058823529413,0.0,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,,,8.5,,17.0,,,0.0,,0.0,,,0.5,,1.0,,,23.5,,47.0,0.7446808510638299,,0.823529411764706,1.0
89f04282d4bffff,344.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,102,319,162,75,388,0,1,1,0,1,35,119,56,23,109,0,1,1,0,0,1051,-77.00974909584096,39.12040683423828,"((39.12860177799704, -77.00974292940076), (39.12421041520331, -77.00811489403118), (39.116016440598855, -77.00812090923641), (39.11221174529283, -77.00975500564724), (39.11660224985414, -77.01138326929109), (39.124798308301195, -77.0113772082438), (39.12860177799704, -77.00974292940076))",0.09705042816365367,0.30352045670789723,0.15413891531874405,0.071360608943863,0.3691722169362512,0.0,0.5,0.5,0.0,0.0,0.10174418604651163,0.34593023255813954,0.16279069767441862,0.06686046511627906,0.3168604651162791,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,,,,344.0,,,,,2.0,,,,,3.0,,,,,1051.0,,0.4576593720266413,1.0,0.5087209302325582,0.6666666666666666
89f04282d4fffff,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2,8,3,2,10,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,25,-77.00812666783591,39.107822321022724,"((39.116016440598855, -77.00812090923641), (39.11162712703609, -77.00649264846137), (39.10343397669629, -77.00649825588843), (39.099628056805926, -77.00813216981636), (39.10401651149251, -77.00976065880617), (39.11221174529283, -77.00975500564724), (39.116016440598855, -77.00812090923641))",0.08,0.32,0.12,0.08,0.4,,,,,,0.0,0.2,0.2,0.2,0.4,,,,,,,,2.5,5.0,,,,0.0,0.0,,,,0.0,0.0,,,,12.5,25.0,,0.44,,0.4,
89f04282d53ffff,13.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2,13,9,4,14,0,0,0,0,0,0,4,4,0,5,0,0,0,0,0,42,-77.01465153100696,39.10899006937404,"((39.117188357890086, -77.01464568085198), (39.11279666168723, -77.0130174143552), (39.10459934336833, -77.01302311325702), (39.10079163602239, -77.01465712440329), (39.105182472550595, -77.01628561921997), (39.11338187644712, -77.0162798745644), (39.117188357890086, -77.01464568085198))",0.047619047619047616,0.30952380952380953,0.21428571428571427,0.09523809523809523,0.3333333333333333,,,,,,0.0,0.3076923076923077,0.3076923076923077,0.0,0.38461538461538464,,,,,,,,6.5,,6.5,,,0.0,,0.0,,,0.0,,0.0,,,21.0,,21.0,0.5238095238095238,,0.6153846153846154,
89f04282d57ffff,23.0,1.0,2.0,0.0,0.0,4.0,0.0,1.0,4,27,18,3,19,1,0,0,0,1,1,12,6,0,4,0,0,0,0,1,71,-77.01302855542839,39.09640188042827,"((39.10459934336833, -77.01302311325702), (39.10020969808237, -77.01139462134581), (39.09201320542088, -77.0113999123266), (39.088204273199125, -77.01303374085613), (39.09259305816673, -77.01466246102761), (39.10079163602239, -77.01465712440329), (39.10459934336833, -77.01302311325702))",0.056338028169014086,0.38028169014084506,0.2535211267605634,0.04225352112676056,0.2676056338028169,0.0,0.0,0.0,0.0,1.0,0.043478260869565216,0.5217391304347826,0.2608695652173913,0.0,0.17391304347826086,0.5,0.0,0.0,0.0,0.5,,,5.75,,23.0,,,0.25,,1.0,,,0.5,,2.0,,,17.75,,71.0,0.6338028169014085,0.0,0.7826086956521738,0.0
89f04282d5bffff,55.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,14,41,31,8,40,0,0,0,0,0,8,20,11,2,14,0,0,0,0,0,135,-77.01301145873634,39.12099383505353,"((39.12919086313524, -77.01300524641361), (39.124798308301195, -77.0113772082438), (39.11660224985414, -77.01138326929109), (39.11279666168723, -77.0130174143552), (39.117188357890086, -77.01464568085198), (39.12538650123839, -77.01463957395158), (39.12919086313524, -77.01300524641361))",0.1037037037037037,0.3037037037037037,0.22962962962962963,0.05925925925925926,0.2962962962962963,,,,,,0.14545454545454545,0.36363636363636365,0.2,0.03636363636363636,0.2545454545454545,,,,,,,,55.0,,27.5,,,0.0,,0.0,,,0.0,,0.0,,,135.0,,67.5,0.5333333333333333,,0.5636363636363637,
89f04282d63ffff,51.0,1.0,4.0,0.0,0.0,2.0,1.0,4.0,6,40,17,10,50,0,1,1,0,2,2,20,7,5,17,0,1,0,0,0,124,-77.00487991271291,39.08266191718889,"((39.09085438651801, -77.00487496956232), (39.08646917022288, -77.00324625836048), (39.078277670292486, -77.00325105046376), (39.074469304310284, -77.0048845992745), (39.07885366044465, -77.00651353857188), (39.087047243069115, -77.00650870095693), (39.09085438651801, -77.00487496956232))",0.04838709677419355,0.3225806451612903,0.13709677419354838,0.08064516129032258,0.4032258064516129,0.0,1.0,0.0,0.0,0.0,0.0392156862745098,0.39215686274509803,0.13725490196078433,0.09803921568627451,0.3333333333333333,0.0,0.25,0.25,0.0,0.5,,,25.5,51.0,12.75,,,0.5,1.0,0.25,,,2.0,4.0,1.0,,,62.0,124.0,31.0,0.4596774193548387,1.0,0.5294117647058824,0.5
89f04282d67ffff,978.0,14.0,35.0,0.0,0.0,30.0,6.0,18.0,122,954,476,157,459,1,21,6,1,6,52,429,251,53,189,1,9,1,0,3,2174,-77.00325558600629,39.07008602702653,"((39.078277670292486, -77.00325105046376), (39.07389450203306, -77.0016221142406), (39.06570382824638, -77.00162649879836), (39.061894240756125, -77.00325986497494), (39.066276548213445, -77.00488902923392), (39.074469304310284, -77.0048845992745), (39.078277670292486, -77.00325105046376))",0.05611775528978841,0.43882244710211593,0.21895124195032198,0.07221711131554738,0.21113155473781048,0.07142857142857142,0.6428571428571429,0.07142857142857142,0.0,0.21428571428571427,0.053169734151329244,0.4386503067484663,0.25664621676891614,0.0541922290388548,0.19325153374233128,0.02857142857142857,0.6,0.17142857142857143,0.02857142857142857,0.17142857142857143,,,32.6,163.0,54.333333333333336,,,0.4666666666666667,2.3333333333333335,0.7777777777777778,,,1.1666666666666667,5.833333333333333,1.9444444444444444,,,72.46666666666667,362.3333333333333,120.77777777777777,0.6577736890524379,0.7142857142857143,0.6952965235173825,0.7714285714285714
89f04282d6bffff,326.0,4.0,15.0,0.0,1.0,27.0,8.0,12.0,64,360,178,72,288,0,12,2,0,1,21,127,63,21,90,0,3,0,0,1,964,-77.00324120970973,39.09466052648642,"((39.102851738752086, -77.00323590452463), (39.09846566333728, -77.00160742142542), (39.09027541990941, -77.00161257554089), (39.08646917022288, -77.00324625836048), (39.09085438651801, -77.00487496956232), (39.0990467119664, -77.00486976983592), (39.102851738752086, -77.00323590452463))",0.06639004149377593,0.37344398340248963,0.18464730290456433,0.07468879668049792,0.2987551867219917,0.0,0.75,0.0,0.0,0.25,0.06441717791411043,0.3895705521472393,0.19325153374233128,0.06441717791411043,0.27607361963190186,0.0,0.8,0.13333333333333333,0.0,0.06666666666666667,,326.0,12.074074074074074,40.75,27.166666666666668,,4.0,0.14814814814814814,0.5,0.3333333333333333,,15.0,0.5555555555555556,1.875,1.25,,964.0,35.7037037037037,120.5,80.33333333333333,0.558091286307054,0.75,0.5828220858895705,0.9333333333333333
89f04282d6fffff,860.0,14.0,33.0,1.0,0.0,43.0,8.0,23.0,151,871,422,165,604,1,17,5,2,8,50,357,190,59,196,1,7,1,0,5,2220,-77.00161747315036,39.082085032697606,"((39.09027541990941, -77.00161257554089), (39.08589139188881, -76.99998386736073), (39.07770197359588, -76.99998861396315), (39.07389450203306, -77.0016221142406), (39.078277670292486, -77.00325105046376), (39.08646917022288, -77.00324625836048), (39.09027541990941, -77.00161257554089))",0.06801801801801802,0.39234234234234233,0.1900900900900901,0.07432432432432433,0.27207207207207207,0.07142857142857142,0.5,0.07142857142857142,0.0,0.35714285714285715,0.05813953488372093,0.41511627906976745,0.22093023255813954,0.0686046511627907,0.22790697674418606,0.030303030303030304,0.5151515151515151,0.15151515151515152,0.06060606060606061,0.24242424242424243,860.0,,20.0,107.5,37.391304347826086,14.0,,0.32558139534883723,1.75,0.6086956521739131,33.0,,0.7674418604651163,4.125,1.434782608695652,2220.0,,51.627906976744185,277.5,96.52173913043478,0.5824324324324324,0.5714285714285714,0.636046511627907,0.6666666666666666
89f04282d73ffff,29.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,9,21,13,4,30,0,0,0,0,1,2,9,4,4,10,0,0,0,0,0,77,-77.00814240386711,39.083239095776264,"((39.091433648279924, -77.00813741516453), (39.087047243069115, -77.00650870095693), (39.07885366044465, -77.00651353857188), (39.075044399626584, -77.00814713591092), (39.07942994427634, -77.00977607826653), (39.08762561065272, -77.00977119512909), (39.091433648279924, -77.00813741516453))",0.11688311688311688,0.2727272727272727,0.16883116883116883,0.05194805194805195,0.38961038961038963,,,,,,0.06896551724137931,0.3103448275862069,0.13793103448275862,0.13793103448275862,0.3448275862068966,0.0,0.0,0.0,0.0,1.0,,,29.0,,29.0,,,0.0,,0.0,,,1.0,,1.0,,,77.0,,77.0,0.44155844155844154,,0.4482758620689655,0.0
89f04282d77ffff,1205.0,2.0,2.0,2.0,0.0,9.0,5.0,9.0,147,581,385,101,553,0,2,0,0,0,93,400,270,67,375,0,1,1,0,0,1768,-77.0065181195563,39.0706599343879,"((39.07885366044465, -77.00651353857188), (39.074469304310284, -77.0048845992745), (39.066276548213445, -77.00488902923392), (39.06246606523037, -77.00652244389703), (39.06684956016181, -77.0081516112827), (39.075044399626584, -77.00814713591092), (39.07885366044465, -77.00651353857188))",0.0831447963800905,0.32861990950226244,0.21776018099547512,0.057126696832579184,0.31278280542986425,0.0,0.5,0.5,0.0,0.0,0.07717842323651453,0.33195020746887965,0.22406639004149378,0.05560165975103734,0.3112033195020747,0.0,1.0,0.0,0.0,0.0,602.5,,133.88888888888889,241.0,133.88888888888889,1.0,,0.2222222222222222,0.4,0.2222222222222222,1.0,,0.2222222222222222,0.4,0.2222222222222222,884.0,,196.44444444444446,353.6,196.44444444444446,0.5463800904977376,1.0,0.5560165975103735,1.0
89f04282d7bffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,30,6,3,14,0,0,0,0,0,5,15,2,1,3,0,0,0,0,0,65,-77.00650360672465,39.095240681929994,"((39.10343397669629, -77.00649825588843), (39.0990467119664, -77.00486976983592), (39.09085438651801, -77.00487496956232), (39.087047243069115, -77.00650870095693), (39.091433648279924, -77.00813741516453), (39.099628056805926, -77.00813216981636), (39.10343397669629, -77.00649825588843))",0.18461538461538463,0.46153846153846156,0.09230769230769231,0.046153846153846156,0.2153846153846154,,,,,,0.19230769230769232,0.5769230769230769,0.07692307692307693,0.038461538461538464,0.11538461538461539,,,,,,,,,,,,,,,,,,,,,,,,,,0.5538461538461539,,0.6538461538461537,
89f04282d83ffff,53.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,16,86,32,18,38,1,1,0,0,1,3,23,12,3,12,0,0,0,0,0,190,-77.02120685535571,39.06094120534362,"((39.06914453223802, -77.02120245519139), (39.06475628099908, -77.01957327545747), (39.056553926552574, -77.01957752445777), (39.0527377354126, -77.02121099854197), (39.05712512279811, -77.02284040656725), (39.06532956552545, -77.02283611221101), (39.06914453223802, -77.02120245519139))",0.08421052631578947,0.45263157894736844,0.16842105263157894,0.09473684210526316,0.2,,,,,,0.05660377358490566,0.4339622641509434,0.22641509433962265,0.05660377358490566,0.22641509433962265,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,,,17.666666666666668,,26.5,,,0.0,,0.0,,,1.0,,1.5,,,63.333333333333336,,95.0,0.6210526315789474,,0.6603773584905661,0.3333333333333333
89f04282d87ffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,7,-77.01958151650841,39.04835142928388,"((39.056553926552574, -77.01957752445777), (39.05216772880401, -77.0179481195484), (39.04396620406347, -77.01795196049778), (39.04014878952566, -77.01958525159624), (39.04453412277787, -77.02121488473705), (39.0527377354126, -77.02121099854197), (39.056553926552574, -77.01957752445777))",0.0,0.14285714285714285,0.2857142857142857,0.0,0.5714285714285714,,,,,,0.0,0.0,0.5,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.42857142857142855,,0.5,
89f04282d8bffff,53.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,14,62,45,13,29,0,1,0,0,0,5,20,17,1,10,0,1,0,0,0,164,-77.01956876952072,39.072958492291164,"((39.081160560096414, -77.01956400666079), (39.07677144604942, -77.01793505522544), (39.06857035012934, -77.01793966689905), (39.06475628099908, -77.01957327545747), (39.06914453223802, -77.02120245519139), (39.07734771576354, -77.0211977980623), (39.081160560096414, -77.01956400666079))",0.08536585365853659,0.3780487804878049,0.27439024390243905,0.07926829268292683,0.17682926829268292,0.0,1.0,0.0,0.0,0.0,0.09433962264150944,0.37735849056603776,0.32075471698113206,0.018867924528301886,0.18867924528301888,0.0,1.0,0.0,0.0,0.0,,,53.0,53.0,,,,1.0,1.0,,,,1.0,1.0,,,,164.0,164.0,,0.6524390243902439,1.0,0.6981132075471699,1.0
89f04282d8fffff,36.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5,42,19,5,23,0,1,0,0,0,2,16,10,2,6,0,1,0,0,0,94,-77.01794402167772,39.060369110936634,"((39.06857035012934, -77.01793966689905), (39.064183288929854, -77.01631049022839), (39.055983021702836, -77.01631469388346), (39.05216772880401, -77.0179481195484), (39.056553926552574, -77.01957752445777), (39.06475628099908, -77.01957327545747), (39.06857035012934, -77.01793966689905))",0.05319148936170213,0.44680851063829785,0.20212765957446807,0.05319148936170213,0.24468085106382978,0.0,1.0,0.0,0.0,0.0,0.05555555555555555,0.4444444444444444,0.2777777777777778,0.05555555555555555,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,,,36.0,,36.0,,,1.0,,1.0,,,1.0,,1.0,,,94.0,,94.0,0.648936170212766,1.0,0.7222222222222222,1.0
89f04282d93ffff,73.0,2.0,3.0,0.0,0.0,6.0,3.0,1.0,17,115,59,25,62,1,1,0,0,1,2,27,15,6,23,1,1,0,0,0,278,-77.02446974055307,39.061513591788824,"((39.0697190074467, -77.0244652949924), (39.06532956552545, -77.02283611221101), (39.05712512279811, -77.02284040656725), (39.053308032998075, -77.02447392906566), (39.05769661066301, -77.02610334019106), (39.06590314273301, -77.02609900046807), (39.0697190074467, -77.0244652949924))",0.06115107913669065,0.4136690647482014,0.21223021582733814,0.08992805755395683,0.22302158273381295,0.5,0.5,0.0,0.0,0.0,0.0273972602739726,0.3698630136986301,0.2054794520547945,0.0821917808219178,0.3150684931506849,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,,,12.166666666666666,24.333333333333332,73.0,,,0.3333333333333333,0.6666666666666666,2.0,,,0.5,1.0,3.0,,,46.333333333333336,92.66666666666667,278.0,0.6258992805755396,0.5,0.5753424657534246,0.3333333333333333
89f04282d97ffff,9.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2,4,5,3,7,0,1,0,0,0,0,4,2,0,3,0,1,0,0,0,21,-77.0228444439039,39.04892053715248,"((39.05712512279811, -77.02284040656725), (39.0527377354126, -77.02121099854197), (39.04453412277787, -77.02121488473705), (39.04071580892138, -77.02284822420776), (39.045102331407335, -77.02447786051708), (39.053308032998075, -77.02447392906566), (39.05712512279811, -77.02284040656725))",0.09523809523809523,0.19047619047619047,0.23809523809523808,0.14285714285714285,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.2222222222222222,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,,,9.0,,9.0,,,1.0,,1.0,,,1.0,,1.0,,,21.0,,21.0,0.42857142857142855,1.0,0.6666666666666666,1.0
89f04282d9bffff,27.0,0.0,0.0,0.0,0.0,5.0,3.0,6.0,7,33,22,6,21,0,0,0,0,0,4,6,7,1,9,0,0,0,0,0,90,-77.02283156084833,39.07353386500191,"((39.081738020894626, -77.02282675249246), (39.07734771576354, -77.0211977980623), (39.06914453223802, -77.02120245519139), (39.06532956552545, -77.02283611221101), (39.0697190074467, -77.0244652949924), (39.07792427963898, -77.024460592397), (39.081738020894626, -77.02282675249246))",0.07777777777777778,0.36666666666666664,0.24444444444444444,0.06666666666666667,0.23333333333333334,,,,,,0.14814814814814814,0.2222222222222222,0.25925925925925924,0.037037037037037035,0.3333333333333333,,,,,,,,5.4,9.0,4.5,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,18.0,30.0,15.0,0.611111111111111,,0.48148148148148145,
89f04282da3ffff,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,2,4,0,6,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,12,-77.01469262667014,39.03519899495583,"((39.04339857504244, -77.01468908782024), (39.039015618333664, -77.01305946106385), (39.03081701037252, -77.01306284891552), (39.0269992730216, -77.01469590864237), (39.031381364995696, -77.01632576351771), (39.03958205940352, -77.01632233054129), (39.04339857504244, -77.01468908782024))",0.0,0.16666666666666666,0.3333333333333333,0.0,0.5,,,,,,0.0,0.0,0.4,0.0,0.6,,,,,,,,2.5,,,,,0.0,,,,,0.0,,,,,6.0,,,0.5,,0.4,
89f04282da7ffff,1850.0,33.0,68.0,1.0,2.0,79.0,31.0,59.0,226,1864,962,212,1262,0,37,17,6,8,91,757,452,73,470,0,20,7,2,4,4535,-77.01306597991791,39.022618260777655,"((39.03081701037252, -77.01306284891552), (39.02643610530589, -77.01143299730856), (39.018238327915775, -77.01143597737543), (39.014419369881196, -77.0130688540579), (39.01879940957215, -77.01469893372384), (39.0269992730216, -77.01469590864237), (39.03081701037252, -77.01306284891552))",0.04983461962513782,0.41102535832414555,0.21212789415656008,0.046747519294377066,0.2782800441014333,0.0,0.6060606060606061,0.21212121212121213,0.06060606060606061,0.12121212121212122,0.049189189189189186,0.4091891891891892,0.24432432432432433,0.03945945945945946,0.25405405405405407,0.0,0.5441176470588235,0.25,0.08823529411764706,0.11764705882352941,1850.0,925.0,23.417721518987342,59.67741935483871,31.35593220338983,33.0,16.5,0.4177215189873418,1.064516129032258,0.559322033898305,68.0,34.0,0.8607594936708861,2.193548387096774,1.152542372881356,4535.0,2267.5,57.40506329113924,146.29032258064515,76.86440677966101,0.6231532524807056,0.8181818181818182,0.6535135135135135,0.7941176470588235
89f04282dabffff,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,5,0,1,1,0,1,0,0,0,0,4,0,1,0,0,1,0,0,0,7,-77.01305581637604,39.04721408432892,"((39.0554124080264, -77.01305191486526), (39.051028587626995, -77.01142251623516), (39.042831235493196, -77.01142626672527), (39.039015618333664, -77.01305946106385), (39.04339857504244, -77.01468908782024), (39.051598012949526, -77.01468529210582), (39.0554124080264, -77.01305191486526))",0.0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,,,,5.0,5.0,,,,1.0,1.0,,,,1.0,1.0,,,,7.0,7.0,0.7142857142857143,1.0,0.8,1.0
89f04282dafffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,1,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12,-77.0114297604208,39.03463374127558,"((39.042831235493196, -77.01142626672527), (39.03844946609503, -77.00979664318474), (39.030252943520786, -77.0097999859223), (39.02643610530589, -77.01143299730856), (39.03081701037252, -77.01306284891552), (39.039015618333664, -77.01305946106385), (39.042831235493196, -77.01142626672527))",0.08333333333333333,0.08333333333333333,0.25,0.08333333333333333,0.5,,,,,,0.0,0.0,0.5,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.5,
89f04282db3ffff,11.0,2.0,2.0,0.0,0.0,3.0,1.0,3.0,0,5,8,0,2,0,1,1,0,0,0,4,5,0,2,0,1,1,0,0,15,-77.01795554451272,39.03576453704761,"((39.04396620406347, -77.01795196049778), (39.03958205940352, -77.01632233054129), (39.031381364995696, -77.01632576351771), (39.027562728088924, -77.01795887158006), (39.031946007610536, -77.01958872970803), (39.04014878952566, -77.01958525159624), (39.04396620406347, -77.01795196049778))",0.0,0.3333333333333333,0.5333333333333333,0.0,0.13333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.36363636363636365,0.45454545454545453,0.0,0.18181818181818182,0.0,0.5,0.5,0.0,0.0,,,3.6666666666666665,11.0,3.6666666666666665,,,0.6666666666666666,2.0,0.6666666666666666,,,0.6666666666666666,2.0,0.6666666666666666,,,5.0,15.0,5.0,0.8666666666666667,1.0,0.8181818181818181,1.0
89f04282db7ffff,436.0,13.0,31.0,0.0,0.0,25.0,6.0,19.0,51,475,334,61,348,0,14,10,1,5,15,164,131,28,97,0,6,2,1,4,1272,-77.01632893957493,39.02318052885875,"((39.031381364995696, -77.01632576351771), (39.0269992730216, -77.01469590864237), (39.01879940957215, -77.01469893372384), (39.01497955132524, -77.01633185869983), (39.0193607775196, -77.01796194168666), (39.027562728088924, -77.01795887158006), (39.031381364995696, -77.01632576351771))",0.04009433962264151,0.37342767295597484,0.26257861635220126,0.0479559748427673,0.27358490566037735,0.0,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.034403669724770644,0.3761467889908257,0.30045871559633025,0.06422018348623854,0.22247706422018348,0.0,0.45161290322580644,0.3225806451612903,0.03225806451612903,0.16129032258064516,,,17.44,72.66666666666667,22.94736842105263,,,0.52,2.1666666666666665,0.6842105263157895,,,1.24,5.166666666666667,1.631578947368421,,,50.88,212.0,66.94736842105263,0.6360062893081762,0.6153846153846154,0.676605504587156,0.7741935483870968
89f04282dbbffff,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,1,3,0,1,0,1,0,0,0,2,1,3,0,0,0,0,0,0,0,7,-77.01631864065878,39.04778261174984,"((39.055983021702836, -77.01631469388346), (39.051598012949526, -77.01468529210582), (39.04339857504244, -77.01468908782024), (39.03958205940352, -77.01632233054129), (39.04396620406347, -77.01795196049778), (39.05216772880401, -77.0179481195484), (39.055983021702836, -77.01631469388346))",0.2857142857142857,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,,,,,,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,6.0,,6.0,,,0.0,,0.0,,,1.0,,1.0,,,7.0,,7.0,0.5714285714285714,,0.6666666666666666,1.0
89f04282dc3ffff,38.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,8,28,15,6,19,0,0,0,0,0,3,17,10,1,7,0,0,0,0,0,76,-77.0195537102242,39.09756426391646,"((39.105765899266736, -77.01954817667408), (39.10137387085277, -77.01791967896783), (39.0931732067435, -77.0179250612466), (39.08936248408228, -77.01955898689084), (39.09375365137737, -77.0211877129626), (39.101956402800845, -77.02118228501855), (39.105765899266736, -77.01954817667408))",0.10526315789473684,0.3684210526315789,0.19736842105263158,0.07894736842105263,0.25,,,,,,0.07894736842105263,0.4473684210526316,0.2631578947368421,0.02631578947368421,0.18421052631578946,,,,,,,,38.0,,12.666666666666666,,,0.0,,0.0,,,0.0,,0.0,,,76.0,,25.333333333333332,0.5657894736842105,,0.7105263157894737,
89f04282dc7ffff,40.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,7,27,13,7,29,0,2,0,0,0,0,14,10,3,13,0,2,0,0,0,83,-77.01793018667021,39.08497239836503,"((39.0931732067435, -77.0179250612466), (39.088783230933565, -77.01629633811699), (39.08058339387734, -77.01630131233195), (39.07677144604942, -77.01793505522544), (39.081160560096414, -77.01956400666079), (39.08936248408228, -77.01955898689084), (39.0931732067435, -77.0179250612466))",0.08433734939759036,0.3253012048192771,0.1566265060240964,0.08433734939759036,0.3493975903614458,0.0,1.0,0.0,0.0,0.0,0.0,0.35,0.25,0.075,0.325,0.0,1.0,0.0,0.0,0.0,,,40.0,,40.0,,,2.0,,2.0,,,2.0,,2.0,,,83.0,,83.0,0.4819277108433735,1.0,0.6,1.0
