H3 Encoding - Res=7,Citation,Arrest,Search Conducted,Fatal,Alcohol,Accident,Personal Injury,Property Damage,Stops - ASIAN,Stops - BLACK,Stops - HISPANIC,Stops - OTHER,Stops - WHITE,Search Conducted - ASIAN,Search Conducted - BLACK,Search Conducted - HISPANIC,Search Conducted - OTHER,Search Conducted - WHITE,Citation - ASIAN,Citation - BLACK,Citation - HISPANIC,Citation - OTHER,Citation - WHITE,Arrest - ASIAN,Arrest - BLACK,Arrest - HISPANIC,Arrest - OTHER,Arrest - WHITE,Stops,Longitude,Latitude,geometry,Stops - % Total - ASIAN,Stops - % Total - BLACK,Stops - % Total - HISPANIC,Stops - % Total - OTHER,Stops - % Total - WHITE,Arrest - % Total - ASIAN,Arrest - % Total - BLACK,Arrest - % Total - HISPANIC,Arrest - % Total - OTHER,Arrest - % Total - WHITE,Citation - % Total - ASIAN,Citation - % Total - BLACK,Citation - % Total - HISPANIC,Citation - % Total - OTHER,Citation - % Total - WHITE,Search Conducted - % Total - ASIAN,Search Conducted - % Total - BLACK,Search Conducted - % Total - HISPANIC,Search Conducted - % Total - OTHER,Search Conducted - % Total - WHITE,Citation per Fatal,Citation per Alcohol,Citation per Accident,Citation per Personal Injury,Citation per Property Damage,Arrest per Fatal,Arrest per Alcohol,Arrest per Accident,Arrest per Personal Injury,Arrest per Property Damage,Search Conducted per Fatal,Search Conducted per Alcohol,Search Conducted per Accident,Search Conducted per Personal Injury,Search Conducted per Property Damage,Stops per Fatal,Stops per Alcohol,Stops per Accident,Stops per Personal Injury,Stops per Property Damage,BLACK + HISPANIC Stops - % Total,BLACK + HISPANIC Arrest - % Total,BLACK + HISPANIC Citation - % Total,BLACK + HISPANIC Search Conducted - % Total
87f042829ffffff,12240.0,1032.0,1462.0,7.0,5.0,747.0,230.0,562.0,1354,13742,5466,1560,5406,34,774,433,29,191,523,5924,2984,565,2189,24,502,355,19,132,27588,-76.99020596819818,39.06779331933375,"((39.12507356447361, -76.99017010956088), (39.094406597853286, -76.9787724282682), (39.037173712386796, -76.97880089741544), (39.01050608580684, -76.9902292683778), (39.04113095146535, -77.00163811314505), (39.09846566333738, -77.00160742142545), (39.12507356447361, -76.99017010956088))",0.049079309844860086,0.4981151225170364,0.19812962157459765,0.05654632448890822,0.19595476294040887,0.023255813953488372,0.48643410852713176,0.3439922480620155,0.018410852713178296,0.12790697674418605,0.04272875816993464,0.48398692810457516,0.2437908496732026,0.04616013071895425,0.17883986928104575,0.023255813953488372,0.5294117647058824,0.2961696306429549,0.019835841313269494,0.13064295485636115,1748.5714285714287,2448.0,16.3855421686747,53.21739130434783,21.77935943060498,147.42857142857142,206.4,1.3815261044176708,4.48695652173913,1.8362989323843417,208.85714285714286,292.4,1.9571619812583667,6.356521739130435,2.601423487544484,3941.1428571428573,5517.6,36.93172690763052,119.94782608695652,49.08896797153025,0.6962447440916341,0.8304263565891472,0.7277777777777777,0.8255813953488372
87f04282bffffff,233.0,4.0,9.0,0.0,0.0,29.0,10.0,16.0,48,215,102,56,245,0,3,3,0,3,15,77,48,16,74,0,0,2,0,2,672,-76.9787314148553,39.151632454889615,"((39.208851170638866, -76.97867786172567), (39.17814245849236, -76.96729134630189), (39.1209709110186, -76.96733750237777), (39.094406597853286, -76.9787724282682), (39.12507356447361, -76.99017010956088), (39.182346708028064, -76.990121697003), (39.208851170638866, -76.97867786172567))",0.07142857142857142,0.31994047619047616,0.15178571428571427,0.08333333333333333,0.3645833333333333,0.0,0.0,0.5,0.0,0.5,0.06437768240343347,0.33047210300429186,0.20600858369098712,0.06866952789699571,0.31759656652360513,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,,,8.03448275862069,23.3,14.5625,,,0.13793103448275862,0.4,0.25,,,0.3103448275862069,0.9,0.5625,,,23.17241379310345,67.2,42.0,0.47172619047619047,0.5,0.5364806866952789,0.6666666666666666
87f04282cffffff,1301.0,8.0,26.0,1.0,0.0,83.0,33.0,61.0,257,1072,492,246,1420,0,8,2,1,15,81,381,203,96,536,0,4,1,0,3,3491,-77.0243994324505,39.15996903775292,"((39.217391634322915, -77.02434133484654), (39.18656596388513, -77.0129545735695), (39.12919086313524, -77.01300524641361), (39.102539232093875, -77.02444494253452), (39.133322885518986, -77.03584290574682), (39.190800306504514, -77.03578996879526), (39.217391634322915, -77.02434133484654))",0.07361787453451733,0.3070753365797766,0.14093382984818104,0.07046691492409052,0.4067602406187339,0.0,0.5,0.125,0.0,0.375,0.0622598001537279,0.29285165257494233,0.15603382013835512,0.07378939277478862,0.41199077632590314,0.0,0.3076923076923077,0.07692307692307693,0.038461538461538464,0.5769230769230769,1301.0,,15.674698795180722,39.42424242424242,21.327868852459016,8.0,,0.0963855421686747,0.24242424242424243,0.13114754098360656,26.0,,0.3132530120481928,0.7878787878787878,0.4262295081967213,3491.0,,42.06024096385542,105.78787878787878,57.22950819672131,0.44800916642795763,0.625,0.4488854727132975,0.38461538461538464
87f04282dffffff,7655.0,109.0,243.0,4.0,5.0,286.0,96.0,195.0,1134,6910,3607,1036,4686,6,134,46,10,47,507,3004,1765,390,1964,2,66,16,3,22,17412,-77.01304334142748,39.071808627200106,"((39.12919086313524, -77.01300524641361), (39.09846566333738, -77.00160742142545), (39.04113095146535, -77.00163811314505), (39.014419369881196, -77.0130688540579), (39.045102331407335, -77.02447786051708), (39.102539232093875, -77.02444494253452), (39.12919086313524, -77.01300524641361))",0.0651274982770503,0.39685274523317254,0.20715598437858948,0.05949919595681139,0.2691247415575465,0.01834862385321101,0.6055045871559633,0.14678899082568808,0.027522935779816515,0.2018348623853211,0.06623122142390594,0.3924232527759634,0.23056825604180275,0.05094709340300457,0.2565643370346179,0.024691358024691357,0.551440329218107,0.18930041152263374,0.0411522633744856,0.1934156378600823,1913.75,1531.0,26.765734265734267,79.73958333333333,39.256410256410255,27.25,21.8,0.3811188811188811,1.1354166666666667,0.558974358974359,60.75,48.6,0.8496503496503497,2.53125,1.2461538461538462,4353.0,3482.4,60.88111888111888,181.375,89.29230769230769,0.604008729611762,0.7522935779816514,0.6229915088177662,0.7407407407407408
87f042846ffffff,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,-76.92172165210769,38.88486259778302,"((38.94185936844132, -76.92172995513606), (38.911506620536144, -76.91031072131771), (38.85455693574966, -76.91029509875942), (38.827859271157095, -76.92170084868067), (38.858169760954404, -76.93313116944671), (38.91522029046629, -76.93314465140726), (38.94185936844132, -76.92172995513606))",0.0,0.0,0.0,0.5,0.5,,,,,,0.0,0.0,0.0,0.5,0.5,,,,,,,,,2.0,,,,,0.0,,,,,0.0,,,,,2.0,,0.0,,0.0,
87f042850ffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,3,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12,-76.89888188082791,39.05187416880067,"((39.10875004506047, -76.89885493062732), (39.07831383129854, -76.88745787859314), (39.02148466558917, -76.88747749403637), (38.9949914339775, -76.89889636746537), (39.02538608944689, -76.91030451165669), (39.0823156510049, -76.91028268824358), (39.10875004506047, -76.89885493062732))",0.0,0.16666666666666666,0.25,0.0,0.5833333333333334,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.41666666666666663,,0.0,1.0
87f042851ffffff,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,3,1,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,4,-76.88748465546985,38.964648712604216,"((39.02148466558917, -76.88747749403637), (38.99114702540737, -76.87606953838414), (38.934357809310065, -76.87606938616423), (38.90780608300197, -76.8874793584862), (38.93810195150166, -76.89889838610509), (38.9949914339775, -76.89889636746537), (39.02148466558917, -76.88747749403637))",0.0,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,4.0,4.0,,,,1.0,1.0,,,,1.0,1.0,,,,4.0,4.0,,1.0,1.0,1.0,1.0
87f042852ffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-76.88742581358639,39.135136099153584,"((39.19195135865673, -76.88738130350146), (39.16147393459906, -76.87599534600653), (39.104705198339715, -76.87603251386678), (39.07831383129854, -76.88745787859314), (39.10875004506047, -76.89885493062732), (39.16561895192726, -76.89881552133713), (39.19195135865673, -76.88738130350146))",0.0,0.0,0.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,
87f042853ffffff,13.0,2.0,2.0,0.0,0.0,5.0,4.0,1.0,1,7,4,1,1,0,0,1,0,1,1,6,4,1,1,0,0,1,0,1,14,-76.87605724614528,39.0479295251932,"((39.104705198339715, -76.87603251386678), (39.074326133910844, -76.8646356327076), (39.017597011114205, -76.86465304379225), (38.99114702540737, -76.87606953838414), (39.02148466558917, -76.88747749403637), (39.07831383129854, -76.88745787859314), (39.104705198339715, -76.87603251386678))",0.07142857142857142,0.5,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.0,0.0,0.5,0.0,0.5,0.07692307692307693,0.46153846153846156,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.0,0.0,0.5,0.0,0.5,,,2.6,3.25,13.0,,,0.4,0.5,2.0,,,0.4,0.5,2.0,,,2.8,3.5,14.0,0.7857142857142857,0.5,0.7692307692307693,0.5
87f042854ffffff,933.0,15.0,26.0,1.0,1.0,21.0,11.0,16.0,134,865,222,132,453,0,17,3,0,6,73,412,120,80,244,0,10,2,0,3,1812,-76.92170907752188,39.05583279530976,"((39.11280922844517, -76.92167990574029), (39.0823156510049, -76.91028268824358), (39.02538608944689, -76.91030451165669), (38.99884947147618, -76.9217257621372), (39.029301355933846, -76.93313408952093), (39.08633166814473, -76.93311005451103), (39.11280922844517, -76.92167990574029))",0.0739514348785872,0.4773730684326711,0.12251655629139073,0.0728476821192053,0.25,0.0,0.6666666666666666,0.13333333333333333,0.0,0.2,0.0782422293676313,0.4415862808145766,0.12861736334405144,0.0857449088960343,0.2615219721329046,0.0,0.6538461538461539,0.11538461538461539,0.0,0.23076923076923078,933.0,933.0,44.42857142857143,84.81818181818181,58.3125,15.0,15.0,0.7142857142857143,1.3636363636363635,0.9375,26.0,26.0,1.2380952380952381,2.3636363636363638,1.625,1812.0,1812.0,86.28571428571429,164.72727272727272,113.25,0.5998896247240618,0.7999999999999999,0.570203644158628,0.7692307692307693
87f042855ffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,-76.910313857489,38.968449708876165,"((39.02538608944689, -76.91030451165669), (38.9949914339775, -76.89889636746537), (38.93810195150166, -76.89889838610509), (38.911506620536144, -76.91031072131771), (38.94185936844132, -76.92172995513606), (38.99884947147618, -76.9217257621372), (39.02538608944689, -76.91030451165669))",0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.42857142857142855,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.42857142857142855,,1.0,
87f042856ffffff,269.0,2.0,5.0,0.0,0.0,26.0,15.0,12.0,51,300,92,38,216,2,1,0,1,0,19,99,37,17,96,2,0,0,0,0,698,-76.91024839171156,39.139238282387396,"((39.1961538725132, -76.91020162656162), (39.16561895192726, -76.89881552133713), (39.10875004506047, -76.89885493062732), (39.0823156510049, -76.91028268824358), (39.11280922844517, -76.92167990574029), (39.16977865946683, -76.92163825128173), (39.1961538725132, -76.91020162656162))",0.07306590257879657,0.4297994269340974,0.1318051575931232,0.054441260744985676,0.30945558739255014,1.0,0.0,0.0,0.0,0.0,0.07063197026022305,0.3680297397769517,0.137546468401487,0.06319702602230483,0.35687732342007433,0.4,0.2,0.0,0.2,0.0,,,10.346153846153847,17.933333333333334,22.416666666666668,,,0.07692307692307693,0.13333333333333333,0.16666666666666666,,,0.19230769230769232,0.3333333333333333,0.4166666666666667,,,26.846153846153847,46.53333333333333,58.166666666666664,0.5616045845272206,0.0,0.5055762081784387,0.2
87f04285cffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-76.8760567851054,38.87756198730835,"((38.934357809310065, -76.87606938616423), (38.90411860835847, -76.86465057001503), (38.84736954863242, -76.8646306764079), (38.820759669886385, -76.87603173086627), (38.850956887519594, -76.88746159871714), (38.90780608300197, -76.8874793584862), (38.934357809310065, -76.87606938616423))",0.0,1.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,
87f042870ffffff,9.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0,5,2,1,2,0,0,0,0,2,0,4,2,1,2,0,0,0,0,2,10,-76.95597994577577,38.97609223614997,"((39.03323053881673, -76.95596622048942), (39.00272121047118, -76.94455771527133), (38.94563013082017, -76.94456408614398), (38.918947162791184, -76.95598114164538), (38.94941430983129, -76.96740077200857), (39.006606724046684, -76.9673922197324), (39.03323053881673, -76.95596622048942))",0.0,0.5,0.2,0.1,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,,,,,9.0,,,,,2.0,,,,,2.0,,,,,10.0,0.7,0.0,0.6666666666666666,0.0
87f042872ffffff,6931.0,258.0,514.0,2.0,0.0,317.0,110.0,181.0,929,9484,2009,821,2775,15,382,54,11,50,429,3960,907,413,1200,9,188,29,6,26,16044,-76.94453882908347,39.05980547916432,"((39.11688282481138, -76.94450743204612), (39.08633166814473, -76.93311005451103), (39.029301355933846, -76.93313408952093), (39.00272121047118, -76.94455771527133), (39.03323053881673, -76.95596622048942), (39.090361958365484, -76.95593997024012), (39.11688282481138, -76.94450743204612))",0.057903266018449265,0.5911244078783345,0.12521815008726003,0.05117177761156819,0.17296185489902768,0.03488372093023256,0.7286821705426356,0.1124031007751938,0.023255813953488372,0.10077519379844961,0.06189583032751407,0.5713461261001298,0.13086134756889337,0.05958736113114991,0.17313518972731207,0.029182879377431907,0.7431906614785992,0.10505836575875487,0.021400778210116732,0.09727626459143969,3465.5,,21.86435331230284,63.00909090909091,38.29281767955801,129.0,,0.8138801261829653,2.3454545454545452,1.425414364640884,257.0,,1.6214511041009463,4.672727272727273,2.839779005524862,8022.0,,50.61198738170347,145.85454545454544,88.64088397790056,0.7163425579655945,0.8410852713178294,0.7022074736690231,0.8482490272373541
87f042873ffffff,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-76.93314562329905,38.972264192763596,"((39.029301355933846, -76.93313408952093), (38.99884947147618, -76.9217257621372), (38.94185936844132, -76.92172995513606), (38.91522029046629, -76.93314465140726), (38.94563013082017, -76.94456408614398), (39.00272121047118, -76.94455771527133), (39.029301355933846, -76.93313408952093))",0.0,1.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,1.0,1.0,,,,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,,1.0,,1.0,
87f042874ffffff,3664.0,134.0,270.0,3.0,4.0,248.0,86.0,186.0,324,3768,3048,751,1239,6,147,79,5,32,131,1435,1445,166,474,3,73,42,2,13,9147,-76.97881681778783,38.97993391143072,"((39.037173712386796, -76.97880089741544), (39.006606724046684, -76.9673922197324), (38.94941430983129, -76.96740077200857), (38.92268730800783, -76.97882018491583), (38.95321197717516, -76.99024000560257), (39.01050608580684, -76.9902292683778), (39.037173712386796, -76.97880089741544))",0.0354214496556248,0.41193834043948835,0.33322400787143325,0.08210342188695748,0.1354542472941948,0.022388059701492536,0.5447761194029851,0.31343283582089554,0.014925373134328358,0.09701492537313433,0.035753275109170306,0.39164847161572053,0.3943777292576419,0.0453056768558952,0.12936681222707425,0.022222222222222223,0.5444444444444444,0.29259259259259257,0.018518518518518517,0.11851851851851852,1221.3333333333333,916.0,14.774193548387096,42.604651162790695,19.698924731182796,44.666666666666664,33.5,0.5403225806451613,1.558139534883721,0.7204301075268817,90.0,67.5,1.0887096774193548,3.13953488372093,1.4516129032258065,3049.0,2286.75,36.88306451612903,106.36046511627907,49.17741935483871,0.7451623483109215,0.8582089552238806,0.7860262008733625,0.837037037037037
87f042876ffffff,5808.0,185.0,340.0,1.0,3.0,260.0,119.0,159.0,823,7538,1851,723,2855,7,230,63,3,37,355,3065,856,304,1214,5,111,43,1,25,13816,-76.96737112836165,39.063792295336725,"((39.1209709110186, -76.96733750237777), (39.090361958365484, -76.95593997024012), (39.03323053881673, -76.95596622048942), (39.006606724046684, -76.9673922197324), (39.037173712386796, -76.97880089741544), (39.094406597853286, -76.9787724282682), (39.1209709110186, -76.96733750237777))",0.059568616097278516,0.5455993051534452,0.13397510133178922,0.052330631152287206,0.20664447017950202,0.02702702702702703,0.6,0.23243243243243245,0.005405405405405406,0.13513513513513514,0.06112258953168044,0.5277203856749312,0.14738292011019283,0.05234159779614325,0.2090220385674931,0.020588235294117647,0.6764705882352942,0.18529411764705883,0.008823529411764706,0.10882352941176471,5808.0,1936.0,22.338461538461537,48.80672268907563,36.528301886792455,185.0,61.666666666666664,0.7115384615384616,1.5546218487394958,1.1635220125786163,340.0,113.33333333333333,1.3076923076923077,2.857142857142857,2.138364779874214,13816.0,4605.333333333333,53.13846153846154,116.10084033613445,86.89308176100629,0.6795744064852345,0.8324324324324324,0.675103305785124,0.861764705882353
